application_id,customer_record_id,application_date,requested_limit,annual_revenue,years_in_business,industry
APP002041,C000981,2024-07-31,12699.15,68948.33,8.5,Energy
APP002042,C000981,2023-11-04,13379.4,73082.22,7.9,Professional Services
APP002043,C000982,2023-06-06,5782.55,113263.6,0.6,Energy
APP002044,C000982,2024-09-02,11404.58,118689.91,0.9,Construction
APP002045,C000983,2024-02-07,8774.95,74071.03,7.0,Food Services
APP002046,C000983,2023-07-28,7486.16,82374.75,6.6,Healthcare
APP002047,C000983,2024-11-17,4986.76,88086.57,7.0,Automotive
APP002048,C000983,2024-09-26,8379.14,71672.46,6.9,Transportation
APP002049,C000984,2023-01-29,4495.03,29565.45,9.6,Automotive
APP002050,C000984,2023-06-12,5921.92,28452.49,10.8,Wholesale
APP002051,C000985,2024-07-19,15566.38,108006.53,1.9,Manufacturing
APP002052,C000985,2023-03-06,24016.6,104523.69,1.9,Transportation
APP002053,C000986,2023-01-20,5472.66,33909.71,1.9,Transportation
APP002054,C000986,2023-06-07,4359.86,37227.37,2.3,Food Services
APP002055,C000986,2024-11-15,8936.15,39740.56,1.4,Food Services
APP002056,C000987,2024-08-01,47086.81,187089.62,33.1,Automotive
APP002057,C000987,2023-01-14,27081.4,190257.36,33.5,Professional Services
APP002058,C000987,2023-09-27,13715.39,171955.38,33.0,Retail
APP002059,C000988,2024-12-20,41379.57,280852.19,10.4,Automotive
APP002060,C000989,2023-06-10,3418.29,35047.64,4.2,Food Services
APP002061,C000989,2024-10-18,8281.9,36926.66,4.7,Manufacturing
APP002062,C000991,2024-03-15,4256.75,25000.0,7.7,Automotive
APP002063,C000990,2023-03-05,3377.19,25000.0,7.4,Healthcare
APP002064,C000992,2023-11-27,5520.72,25000.0,2.3,Manufacturing
APP002065,C000992,2024-03-25,5848.15,25000.0,1.7,Construction
APP002066,C000992,2023-12-12,4803.41,25000.0,2.5,Retail
APP002067,C000993,2024-04-23,22798.8,160545.1,6.9,Retail
APP002068,C000994,2023-12-25,8950.74,65711.85,3.0,Healthcare
APP002069,C000994,2023-11-20,15443.55,59406.95,2.8,Healthcare
APP002070,C000994,2024-06-02,16889.06,64179.44,3.1,Wholesale
APP002071,C000994,2023-10-04,13752.51,55117.63,2.8,Retail
APP002072,C000994,2024-02-13,9660.23,65012.56,2.8,Wholesale
APP002073,C000995,2024-01-18,7116.09,50485.58,3.1,Food Services
APP002074,C000995,2023-12-30,15177.02,62070.24,2.8,Transportation
APP002075,C000995,2023-06-30,9055.28,58074.32,3.4,Transportation
APP002076,C000996,2023-03-22,15197.59,58148.82,2.7,Manufacturing
APP002077,C000996,2023-07-02,12086.39,48467.75,3.1,Retail
APP002078,C000996,2023-07-17,7087.65,49285.52,2.9,Retail
APP002079,C000997,2024-04-03,10019.77,59494.2,13.8,Manufacturing
APP002080,C000997,2025-01-18,12258.77,57209.81,13.8,Automotive
APP002081,C000997,2023-09-19,11372.08,55778.76,13.6,Healthcare
APP002082,C000998,2024-06-06,20022.92,125069.39,5.3,Energy
APP002083,C000998,2023-07-30,18413.72,106228.06,5.0,Professional Services
APP002084,C000998,2023-07-17,21431.49,111585.14,5.8,Food Services
APP002085,C000999,2024-03-02,6072.97,25689.52,1.5,Wholesale
APP002086,C000999,2023-07-19,4504.76,25000.0,2.1,Manufacturing
APP002087,C001000,2023-02-27,5051.54,76355.58,2.4,Wholesale
APP002088,C001000,2023-07-02,13049.65,53661.84,2.9,Wholesale
APP002089,C001001,2025-01-24,6413.82,25203.16,1.8,Healthcare
APP002090,C001001,2024-01-15,4845.83,30008.03,2.0,Energy
APP002091,C001001,2024-08-04,3000.0,27031.05,1.9,Professional Services
APP002092,C001001,2024-08-19,5431.86,27896.06,1.7,Energy
APP002093,C001001,2025-03-09,4479.13,27041.95,1.8,Professional Services
APP002094,C001003,2023-04-24,19140.33,110986.51,1.0,Professional Services
APP002095,C001003,2024-06-16,29193.52,113998.46,1.7,Transportation
APP002096,C001004,2025-03-07,18322.58,80171.39,1.7,Professional Services
APP002097,C001004,2024-05-28,16788.71,76337.36,2.0,Wholesale
APP002098,C001004,2024-09-27,13576.15,66320.42,2.2,Transportation
APP002099,C001005,2024-08-17,5056.64,78930.14,2.3,Transportation
APP002100,C001006,2023-05-26,13395.08,54898.67,2.7,Construction
APP002101,C001006,2025-01-18,13270.38,58447.54,3.3,Energy
APP002102,C001006,2024-03-25,12530.2,48890.07,3.1,Food Services
APP002103,C001007,2024-10-26,5636.4,25000.0,5.7,Manufacturing
APP002104,C001007,2024-07-05,4885.48,25000.0,5.2,Retail
APP002105,C001007,2023-11-16,3000.0,25000.0,5.3,Manufacturing
APP002106,C001008,2023-06-17,10557.52,119691.54,7.2,Professional Services
APP002107,C001008,2024-02-09,12914.21,103603.52,6.5,Professional Services
APP002108,C001009,2024-10-18,13786.83,88341.95,6.1,Energy
APP002109,C001009,2023-05-19,12896.21,89016.16,6.0,Automotive
APP002110,C001010,2024-05-19,7861.16,95992.8,4.3,Retail
APP002111,C001010,2024-03-21,15240.59,90941.68,4.2,Professional Services
APP002112,C001011,2024-10-02,29112.72,111774.08,4.1,Construction
APP002113,C001012,2024-05-29,20710.01,99492.03,6.2,Professional Services
APP002114,C001014,2024-06-08,15490.47,134734.16,2.5,Retail
APP002115,C001014,2023-04-09,29333.05,146507.76,2.4,Construction
APP002116,C001014,2023-10-29,23763.16,136727.94,2.5,Food Services
APP002117,C001014,2024-11-19,13803.82,140060.21,2.2,Healthcare
APP002118,C001015,2023-02-06,23657.97,95530.74,4.1,Transportation
APP002119,C001015,2023-03-23,6982.03,94635.92,4.3,Energy
APP002120,C001016,2024-03-18,10062.74,59152.56,9.6,Automotive
APP002121,C001016,2024-03-01,3032.39,58143.49,9.7,Wholesale
APP002122,C001016,2024-03-17,14506.37,64028.83,9.6,Retail
APP002123,C001017,2024-02-25,3056.52,25000.0,8.4,Wholesale
APP002124,C001018,2023-12-31,6513.09,33739.58,0.6,Transportation
APP002125,C001018,2024-09-27,10514.43,40410.35,0.1,Manufacturing
APP002126,C001018,2023-11-17,3000.0,32943.87,0.1,Retail
APP002127,C001019,2023-02-28,3349.21,42841.28,5.2,Manufacturing
APP002128,C001019,2024-11-19,12049.76,48516.63,5.7,Transportation
APP002129,C001020,2023-10-09,27350.25,187049.74,4.2,Automotive
APP002130,C001021,2023-04-01,45550.5,206303.48,4.1,Retail
APP002131,C001021,2024-12-17,13110.0,222140.58,4.4,Wholesale
APP002132,C001020,2024-03-01,40873.31,201004.95,4.3,Energy
APP002133,C001022,2024-04-24,8793.25,78325.07,11.8,Food Services
APP002134,C001023,2023-05-09,9077.48,36162.5,7.0,Transportation
APP002135,C001023,2024-01-09,4094.79,36719.33,6.5,Wholesale
APP002136,C001023,2024-04-04,3430.17,40445.66,6.4,Retail
APP002137,C001025,2025-02-17,9626.73,72329.32,7.5,Retail
APP002138,C001025,2024-10-12,22556.4,81978.04,7.9,Manufacturing
APP002139,C001025,2025-02-19,12454.01,81767.85,7.6,Manufacturing
APP002140,C001025,2024-11-05,11771.69,78710.96,7.4,Transportation
APP002141,C001026,2023-01-03,34335.75,144693.15,6.5,Food Services
APP002142,C001026,2023-09-28,40817.55,154994.85,6.5,Retail
APP002143,C001026,2024-10-17,39042.89,143313.64,6.4,Wholesale
APP002144,C001027,2024-08-17,6757.6,72600.33,12.3,Transportation
APP002145,C001028,2023-02-17,5592.65,28591.75,8.4,Transportation
APP002146,C001028,2024-07-24,3921.59,25122.07,8.5,Transportation
APP002147,C001029,2024-05-30,27194.24,226109.83,7.4,Manufacturing
APP002148,C001029,2024-11-17,41596.2,220962.72,7.3,Professional Services
APP002149,C001030,2025-03-07,39397.88,215704.77,7.7,Retail
APP002150,C001029,2023-01-30,44315.1,195712.67,7.3,Healthcare
APP002151,C001032,2023-06-03,3000.0,46509.07,5.4,Energy
APP002152,C001031,2023-10-01,11500.62,45890.87,5.2,Transportation
APP002153,C001032,2023-12-24,9566.67,44322.56,4.9,Energy
APP002154,C001033,2023-12-24,43459.96,223684.64,5.1,Transportation
APP002155,C001033,2025-02-11,26753.31,252180.85,5.5,Wholesale
APP002156,C001033,2023-06-14,22126.62,217585.0,5.4,Manufacturing
APP002157,C001034,2025-02-13,19041.8,139454.44,5.6,Transportation
APP002158,C001034,2023-03-05,9908.55,159842.4,5.2,Transportation
APP002159,C001035,2023-10-03,36816.73,154776.0,5.0,Manufacturing
APP002160,C001037,2023-07-10,28093.17,168450.79,15.1,Construction
APP002161,C001036,2024-11-02,30637.5,126177.63,14.6,Transportation
APP002162,C001039,2024-10-10,9633.0,136017.74,0.4,Manufacturing
APP002163,C001040,2023-10-13,9275.73,43467.74,12.1,Construction
APP002164,C001040,2024-05-12,9161.33,50853.8,11.5,Professional Services
APP002165,C001040,2025-01-27,12450.65,48896.21,11.5,Construction
APP002166,C001040,2023-01-16,10075.17,42905.53,11.8,Healthcare
APP002167,C001041,2023-05-21,8577.49,79371.91,5.3,Food Services
APP002168,C001041,2025-02-07,12020.08,79537.27,5.3,Food Services
APP002169,C001042,2024-05-28,11061.73,61769.71,8.3,Construction
APP002170,C001043,2023-10-27,9610.88,53449.48,8.3,Manufacturing
APP002171,C001043,2023-06-11,10441.08,51278.31,8.2,Professional Services
APP002172,C001043,2024-09-06,11206.21,48224.05,8.1,Food Services
APP002173,C001043,2024-08-21,5907.07,49520.85,8.9,Construction
APP002174,C001044,2023-11-15,16518.77,153624.48,3.7,Automotive
APP002175,C001044,2025-01-16,23808.71,149978.74,3.6,Retail
APP002176,C001044,2025-01-24,40348.04,156751.01,3.3,Wholesale
APP002177,C001046,2024-11-23,11210.85,103269.87,0.6,Construction
APP002178,C001046,2024-08-04,10409.25,102772.22,0.5,Construction
APP002179,C001047,2024-08-25,4851.24,53963.77,10.3,Food Services
APP002180,C001047,2024-06-14,7750.22,64840.14,9.6,Construction
APP002181,C001047,2024-01-08,14713.76,62515.4,10.1,Professional Services
APP002182,C001047,2024-09-01,16166.97,62973.81,9.8,Manufacturing
APP002183,C001047,2023-02-13,10413.27,52511.63,10.6,Food Services
APP002184,C001048,2024-07-19,3000.0,54858.5,4.9,Professional Services
APP002185,C001048,2024-09-08,12063.64,52901.59,4.5,Automotive
APP002186,C001048,2025-02-15,3353.94,66337.7,4.0,Professional Services
APP002187,C001048,2025-01-07,5986.03,56950.47,4.3,Transportation
APP002188,C001049,2025-02-01,5243.85,64965.74,9.4,Automotive
APP002189,C001049,2024-02-14,4067.1,67703.16,9.7,Retail
APP002190,C001050,2024-05-10,4002.36,44037.49,5.3,Retail
APP002191,C001050,2025-02-06,11351.81,50638.85,5.8,Healthcare
APP002192,C001050,2023-12-06,12151.05,53537.43,5.1,Professional Services
APP002193,C001051,2023-01-03,4845.7,66810.72,8.0,Manufacturing
APP002194,C001052,2023-04-29,5795.81,52372.87,7.9,Transportation
APP002195,C001052,2023-05-08,9794.95,55830.06,7.8,Energy
APP002196,C001053,2023-01-30,17137.49,81786.17,7.1,Wholesale
APP002197,C001053,2024-08-14,9823.18,76711.15,7.6,Transportation
APP002198,C001053,2023-02-06,12693.04,73490.76,7.1,Energy
APP002199,C001054,2024-12-08,4225.93,52756.97,4.4,Construction
APP002200,C001056,2023-12-04,24735.1,121418.68,3.4,Manufacturing
APP002201,C001056,2024-08-08,16679.87,108170.21,3.4,Energy
APP002202,C001057,2024-06-19,18066.59,113864.61,3.1,Retail
APP002203,C001058,2024-01-19,8709.56,102262.15,3.7,Construction
APP002204,C001057,2024-07-12,9983.88,96312.06,2.7,Retail
APP002205,C001059,2024-10-15,3755.79,74786.45,5.6,Manufacturing
APP002206,C001059,2023-08-18,6198.98,74485.83,5.7,Professional Services
APP002207,C001059,2024-01-04,8583.31,92732.72,5.3,Energy
APP002208,C001059,2024-04-09,14925.96,72035.64,5.0,Manufacturing
APP002209,C001060,2023-12-19,10928.48,50965.23,7.2,Manufacturing
APP002210,C001061,2024-07-17,11633.51,164721.32,1.6,Transportation
APP002211,C001061,2024-11-04,33078.57,156230.01,2.0,Food Services
APP002212,C001062,2024-08-18,22478.19,99160.4,2.7,Automotive
APP002213,C001063,2023-07-10,20286.07,197135.63,11.4,Energy
APP002214,C001063,2025-02-13,12980.31,203530.5,10.9,Manufacturing
APP002215,C001063,2023-10-18,56016.6,217763.69,10.8,Construction
APP002216,C001064,2023-09-13,52067.72,195942.0,2.9,Construction
APP002217,C001064,2023-01-16,15394.76,192162.12,3.5,Automotive
APP002218,C001064,2025-02-27,30092.18,196124.84,2.8,Wholesale
APP002219,C001066,2024-10-10,6736.27,30346.39,8.5,Automotive
APP002220,C001066,2023-07-04,3000.0,35736.96,8.4,Energy
APP002221,C001065,2023-12-02,8449.23,32989.21,8.0,Food Services
APP002222,C001066,2024-06-14,4759.14,35636.35,8.3,Healthcare
APP002223,C001065,2023-01-04,3000.0,37015.24,7.7,Automotive
APP002224,C001067,2023-10-17,7567.77,67878.85,1.1,Manufacturing
APP002225,C001067,2023-05-09,10130.06,55892.41,0.3,Professional Services
APP002226,C001067,2023-04-03,3336.34,60251.52,0.6,Wholesale
APP002227,C001067,2025-01-30,3870.51,67401.4,0.6,Professional Services
APP002228,C001067,2024-03-07,6039.05,67424.93,0.5,Transportation
APP002229,C001068,2023-08-08,5814.41,50170.65,2.6,Wholesale
APP002230,C001068,2023-01-08,4651.6,48092.71,2.6,Construction
APP002231,C001068,2024-08-17,4034.4,48315.18,3.3,Retail
APP002232,C001068,2024-03-03,12990.75,48926.63,3.3,Automotive
APP002233,C001068,2024-09-24,3044.34,53069.06,3.4,Construction
APP002234,C001069,2023-04-21,12885.34,76422.3,3.4,Food Services
APP002235,C001069,2025-02-27,18918.54,75081.16,3.3,Transportation
APP002236,C001069,2024-01-15,14004.99,69270.91,3.3,Energy
APP002237,C001069,2023-09-22,15771.2,73299.73,2.8,Construction
APP002238,C001069,2024-04-02,6798.54,72288.13,3.1,Transportation
APP002239,C001070,2024-06-14,3000.0,25589.77,6.0,Energy
APP002240,C001070,2023-03-28,3000.0,26847.95,6.3,Automotive
APP002241,C001071,2023-05-17,6347.11,25000.0,5.4,Wholesale
APP002242,C001070,2024-05-14,8258.73,29648.84,5.7,Healthcare
APP002243,C001070,2023-12-12,6395.63,26935.03,5.5,Wholesale
APP002244,C001073,2023-08-18,4295.78,25000.0,11.9,Transportation
APP002245,C001073,2024-11-22,5297.22,25000.0,11.6,Food Services
APP002246,C001074,2024-10-05,10303.39,167517.89,12.2,Food Services
APP002247,C001074,2025-01-10,12448.84,142011.05,12.5,Professional Services
APP002248,C001074,2023-09-24,12020.04,141338.76,12.5,Transportation
APP002249,C001075,2023-04-17,25819.15,102159.64,12.9,Energy
APP002250,C001075,2023-04-15,11344.76,100083.53,12.8,Transportation
APP002251,C001075,2025-01-05,11121.37,112705.25,13.4,Professional Services
APP002252,C001077,2024-05-26,23631.57,93751.58,1.2,Professional Services
APP002253,C001078,2023-09-09,11884.66,97880.95,0.9,Manufacturing
APP002254,C001077,2023-04-02,5466.42,98479.18,1.0,Energy
APP002255,C001079,2024-08-09,5761.89,25000.0,2.2,Construction
APP002256,C001079,2025-01-11,4046.11,25000.0,1.6,Wholesale
APP002257,C001080,2024-07-27,30012.77,149238.08,6.3,Food Services
APP002258,C001083,2024-01-29,3637.45,26697.27,15.5,Transportation
APP002259,C001082,2023-05-22,3000.0,25550.32,14.9,Energy
APP002260,C001082,2024-06-25,4649.31,31781.7,15.0,Automotive
APP002261,C001082,2023-12-02,6634.11,27314.53,15.0,Energy
APP002262,C001082,2023-07-18,6048.58,28350.78,14.6,Manufacturing
APP002263,C001084,2024-03-21,6060.69,25000.0,3.1,Food Services
APP002264,C001084,2023-04-11,6483.82,25000.0,3.3,Energy
APP002265,C001084,2023-09-17,3000.0,25934.34,3.4,Retail
APP002266,C001085,2024-09-05,54543.15,323559.65,4.4,Automotive
APP002267,C001085,2024-08-27,39456.9,267025.61,4.7,Construction
APP002268,C001086,2023-08-25,20087.05,176437.05,7.9,Automotive
APP002269,C001086,2024-09-07,37172.61,171711.09,8.3,Transportation
APP002270,C001087,2024-09-30,13005.5,253572.9,4.8,Manufacturing
APP002271,C001087,2024-01-21,44104.88,243867.21,4.7,Professional Services
APP002272,C001087,2024-03-14,34926.91,274915.38,5.5,Construction
APP002273,C001087,2024-11-18,35488.09,243014.98,5.4,Professional Services
APP002274,C001088,2024-06-07,16556.53,143632.83,4.3,Retail
APP002275,C001088,2023-12-15,25710.74,145128.16,4.0,Transportation
APP002276,C001088,2024-09-21,42179.55,159262.77,4.9,Healthcare
APP002277,C001088,2024-12-06,40718.34,155271.06,4.2,Wholesale
APP002278,C001089,2025-02-15,6329.52,86989.43,1.9,Wholesale
APP002279,C001089,2023-06-18,23416.94,86908.08,2.3,Manufacturing
APP002280,C001089,2023-08-05,8092.63,81544.07,1.6,Automotive
APP002281,C001090,2023-07-05,14685.42,61033.21,12.2,Automotive
APP002282,C001090,2023-10-23,10662.75,47564.75,11.9,Professional Services
APP002283,C001090,2023-12-20,7359.5,51744.69,12.4,Wholesale
APP002284,C001090,2024-06-22,15220.62,54781.22,11.9,Manufacturing
APP002285,C001091,2024-09-16,9051.23,165926.24,11.8,Automotive
APP002286,C001091,2023-04-16,23897.24,178214.9,12.4,Retail
APP002287,C001094,2023-08-09,3000.0,25000.0,8.7,Healthcare
APP002288,C001093,2024-09-15,3801.48,25000.0,8.9,Wholesale
APP002289,C001093,2024-07-01,4873.76,25000.0,9.2,Transportation
APP002290,C001095,2024-03-09,3047.06,25175.45,5.8,Wholesale
APP002291,C001095,2023-12-04,5628.46,26755.16,5.8,Transportation
APP002292,C001096,2023-10-14,6464.75,37690.31,6.7,Wholesale
APP002293,C001096,2024-01-08,11284.26,47224.67,6.3,Food Services
APP002294,C001096,2024-05-06,5227.17,38757.57,6.3,Energy
APP002295,C001098,2024-12-24,5169.68,45474.64,11.0,Automotive
APP002296,C001098,2023-11-27,7472.14,42777.19,10.7,Construction
APP002297,C001099,2023-04-07,16149.96,70621.94,2.0,Construction
APP002298,C001099,2024-12-18,5918.65,82065.77,2.1,Automotive
APP002299,C001100,2023-06-04,5433.6,32973.56,3.4,Manufacturing
APP002300,C001100,2023-02-07,8318.42,31857.0,3.9,Manufacturing
APP002301,C001100,2023-02-11,3868.01,30070.2,3.5,Food Services
APP002302,C001100,2023-08-09,5176.54,34211.15,3.5,Food Services
APP002303,C001101,2023-09-03,17163.88,76460.82,15.7,Retail
APP002304,C001101,2024-09-02,22403.43,88900.57,15.4,Automotive
APP002305,C001101,2023-10-07,14219.35,84634.23,16.0,Retail
APP002306,C001102,2023-05-14,7909.0,64715.19,17.0,Transportation
APP002307,C001102,2024-05-29,12656.65,72911.9,18.2,Transportation
APP002308,C001103,2024-10-29,16450.83,97704.21,9.9,Transportation
APP002309,C001103,2024-07-16,27805.28,108459.83,10.2,Healthcare
APP002310,C001103,2024-02-24,8064.23,120372.54,10.0,Food Services
APP002311,C001104,2023-11-11,4742.95,37262.58,2.2,Energy
APP002312,C001104,2024-06-10,9078.93,36167.16,1.8,Healthcare
APP002313,C001104,2024-02-26,9686.66,36312.36,1.6,Food Services
APP002314,C001104,2024-03-20,7359.7,38833.63,1.3,Manufacturing
APP002315,C001105,2024-12-14,11597.37,116110.64,8.3,Wholesale
APP002316,C001105,2024-02-28,6773.53,108877.5,8.4,Manufacturing
APP002317,C001106,2024-10-24,4493.03,25000.0,2.4,Energy
APP002318,C001106,2024-03-13,4742.19,25000.0,2.0,Retail
APP002319,C001109,2023-12-13,10679.68,51989.73,14.3,Healthcare
APP002320,C001110,2023-11-21,3874.19,25470.46,3.9,Construction
APP002321,C001112,2024-06-12,6705.94,104671.13,6.9,Manufacturing
APP002322,C001111,2024-03-20,21851.47,86642.92,6.1,Wholesale
APP002323,C001113,2023-02-18,24270.94,88615.86,4.7,Wholesale
APP002324,C001113,2023-12-22,18122.68,95545.22,4.4,Energy
APP002325,C001114,2023-12-24,7128.36,48223.33,7.3,Automotive
APP002326,C001114,2023-07-08,15372.92,60679.75,6.9,Automotive
APP002327,C001114,2024-01-04,6536.06,62215.42,6.9,Automotive
APP002328,C001114,2024-02-10,16773.53,60991.1,6.9,Construction
APP002329,C001114,2023-03-16,13189.77,66424.67,6.8,Manufacturing
APP002330,C001115,2024-11-27,6120.77,43587.99,4.6,Transportation
APP002331,C001115,2024-08-05,3000.0,45937.19,4.3,Energy
APP002332,C001115,2023-09-23,8607.36,46366.45,4.3,Healthcare
APP002333,C001115,2023-09-12,6138.0,56510.77,3.7,Wholesale
APP002334,C001116,2024-12-06,9233.57,48381.1,2.4,Construction
APP002335,C001116,2023-07-19,8078.5,43969.43,2.6,Retail
APP002336,C001116,2023-08-14,11524.68,48712.45,2.7,Automotive
APP002337,C001117,2023-05-05,6040.5,85259.57,5.0,Healthcare
APP002338,C001118,2024-02-22,21896.42,101662.46,2.7,Transportation
APP002339,C001118,2024-06-15,11575.67,89432.01,2.0,Food Services
APP002340,C001119,2023-08-08,74309.63,411504.61,5.2,Healthcare
APP002341,C001119,2024-07-04,70150.49,426440.4,6.0,Healthcare
APP002342,C001119,2024-01-26,74912.78,495387.57,5.5,Manufacturing
APP002343,C001119,2024-10-28,60960.99,413130.28,5.4,Food Services
APP002344,C001120,2024-11-08,5100.31,33266.13,2.1,Energy
APP002345,C001120,2024-09-08,3944.82,37927.03,2.0,Manufacturing
APP002346,C001121,2024-11-03,13883.18,57048.0,0.6,Manufacturing
APP002347,C001121,2025-02-20,16780.81,68862.7,0.9,Professional Services
APP002348,C001122,2023-01-28,6425.59,29718.61,3.9,Energy
APP002349,C001123,2024-09-24,5153.44,29991.8,3.4,Wholesale
APP002350,C001122,2023-10-14,7368.84,34127.36,3.8,Manufacturing
APP002351,C001123,2024-04-29,4292.63,28449.78,3.7,Energy
APP002352,C001124,2023-03-27,3892.08,25000.0,15.6,Manufacturing
APP002353,C001124,2024-12-22,5834.51,25000.0,14.8,Transportation
APP002354,C001124,2023-03-18,3000.0,25000.0,15.1,Professional Services
APP002355,C001125,2023-03-12,8391.24,48772.71,3.4,Healthcare
APP002356,C001126,2024-12-10,4718.54,25000.0,6.2,Construction
APP002357,C001126,2024-03-08,4258.09,25000.0,6.6,Transportation
