account_id,score_date,vendor_risk_score,vendor_risk_band
A002663,2025-01-31,667.8,C
A002664,2025-01-31,714.2,B
A002665,2025-01-31,746.1,A
A002666,2025-01-31,762.8,A
A002667,2025-01-31,646.9,C
A002668,2025-01-31,627.4,C
A002669,2025-01-31,540.7,E
A002670,2025-01-31,655.5,C
A002671,2025-01-31,580.2,D
A002672,2025-01-31,601.9,D
A002673,2025-01-31,732.0,B
A002674,2025-01-31,722.8,B
A002675,2025-01-31,572.8,D
A002676,2025-01-31,636.4,C
A002677,2025-01-31,697.6,B
A002678,2025-01-31,630.1,C
A002679,2025-01-31,548.6,E
A002680,2025-01-31,584.6,D
A002681,2025-01-31,631.1,C
A002682,2025-01-31,724.8,B
A002683,2025-01-31,669.0,C
A002684,2025-01-31,530.3,E
A002685,2025-01-31,628.9,C
A002686,2025-01-31,702.2,B
A002687,2025-01-31,579.6,D
A002688,2025-01-31,627.7,C
A002689,2025-01-31,664.9,C
A002690,2025-01-31,655.6,C
A002691,2025-01-31,646.0,C
A002692,2025-01-31,667.3,C
A002693,2025-01-31,794.3,A
A002694,2025-01-31,740.3,A
A002695,2025-01-31,667.9,C
A002696,2025-01-31,732.3,B
A002697,2025-01-31,708.9,B
A002698,2025-01-31,665.9,C
A002699,2025-01-31,627.0,C
A002700,2025-01-31,595.8,D
A002701,2025-01-31,670.6,C
A002702,2025-01-31,627.6,C
A002703,2025-01-31,611.0,D
A002704,2025-01-31,650.8,C
A002705,2025-01-31,691.5,B
A002706,2025-01-31,649.1,C
A002707,2025-01-31,655.2,C
A002708,2025-01-31,721.3,B
A002709,2025-01-31,595.8,D
A002710,2025-01-31,687.2,B
A002711,2025-01-31,701.7,B
A002712,2025-01-31,587.2,D
A002713,2025-01-31,625.5,C
A002714,2025-01-31,605.5,D
A002715,2025-01-31,653.1,C
A002716,2025-01-31,590.6,D
A002717,2025-01-31,635.0,C
A002718,2025-01-31,727.2,B
A002719,2025-01-31,728.4,B
A002720,2025-01-31,661.9,C
A002721,2025-01-31,608.5,D
A002722,2025-01-31,677.0,C
A002723,2025-01-31,618.2,D
A002724,2025-01-31,766.4,A
A002725,2025-01-31,713.0,B
A002726,2025-01-31,715.5,B
A002727,2025-01-31,622.3,C
A002728,2025-01-31,633.4,C
A002729,2025-01-31,776.1,A
A002730,2025-01-31,750.1,A
A002731,2025-01-31,593.0,D
A002732,2025-01-31,642.9,C
A002733,2025-01-31,600.7,D
A002734,2025-01-31,743.1,A
A002735,2025-01-31,737.7,B
A002736,2025-01-31,623.9,C
A002737,2025-01-31,757.7,A
A002738,2025-01-31,690.3,B
A002739,2025-01-31,643.1,C
A002740,2025-01-31,640.1,C
A002741,2025-01-31,662.8,C
A002742,2025-01-31,696.5,B
A002743,2025-01-31,674.5,C
A002744,2025-01-31,686.0,B
A002745,2025-01-31,683.9,B
A002746,2025-01-31,716.1,B
A002747,2025-01-31,673.9,C
A002748,2025-01-31,758.2,A
A002749,2025-01-31,723.2,B
A002750,2025-01-31,626.1,C
A002751,2025-01-31,647.9,C
A002752,2025-01-31,674.0,C
A002753,2025-01-31,569.1,D
A002754,2025-01-31,571.0,D
A002755,2025-01-31,716.6,B
A002756,2025-01-31,591.7,D
A002757,2025-01-31,614.9,D
A002758,2025-01-31,597.0,D
A002759,2025-01-31,643.7,C
A002760,2025-01-31,613.1,D
A002761,2025-01-31,660.2,C
A002762,2025-01-31,601.3,D
A002763,2025-01-31,602.4,D
A002764,2025-01-31,798.5,A
A002765,2025-01-31,712.8,B
A002766,2025-01-31,680.8,B
A002767,2025-01-31,631.8,C
A002768,2025-01-31,724.8,B
A002769,2025-01-31,608.8,D
A002770,2025-01-31,512.5,E
A002771,2025-01-31,602.2,D
A002772,2025-01-31,551.4,E
A002773,2025-01-31,682.0,B
A002774,2025-01-31,714.5,B
A002775,2025-01-31,730.7,B
A002776,2025-01-31,670.1,C
A002777,2025-01-31,630.0,C
A002778,2025-01-31,594.5,D
A002779,2025-01-31,626.0,C
A002780,2025-01-31,694.1,B
A002781,2025-01-31,660.9,C
A002782,2025-01-31,708.4,B
A002783,2025-01-31,634.3,C
A002784,2025-01-31,618.9,D
A002785,2025-01-31,654.1,C
A002786,2025-01-31,658.0,C
A002787,2025-01-31,683.9,B
A002788,2025-01-31,617.2,D
A002789,2025-01-31,656.4,C
A002790,2025-01-31,617.7,D
A002791,2025-01-31,631.7,C
A002792,2025-01-31,699.1,B
A002793,2025-01-31,720.8,B
A002794,2025-01-31,648.9,C
A002795,2025-01-31,640.7,C
A002796,2025-01-31,674.4,C
A002797,2025-01-31,638.0,C
A002798,2025-01-31,594.3,D
A002799,2025-01-31,737.7,B
A002800,2025-01-31,707.4,B
A002801,2025-01-31,696.7,B
A002802,2025-01-31,717.4,B
A002803,2025-01-31,770.5,A
A002804,2025-01-31,529.8,E
A002805,2025-01-31,627.9,C
A002806,2025-01-31,645.5,C
A002807,2025-01-31,684.3,B
A002808,2025-01-31,682.2,B
A002809,2025-01-31,668.8,C
A002810,2025-01-31,663.5,C
A002811,2025-01-31,707.1,B
A002812,2025-01-31,542.3,E
A002813,2025-01-31,672.1,C
A002814,2025-01-31,704.2,B
A002815,2025-01-31,541.4,E
A002816,2025-01-31,677.6,C
A002817,2025-01-31,697.8,B
A002818,2025-01-31,703.2,B
A002819,2025-01-31,657.8,C
A002820,2025-01-31,765.9,A
A002821,2025-01-31,733.6,B
A002822,2025-01-31,677.8,C
A002823,2025-01-31,612.9,D
A002824,2025-01-31,703.9,B
A002825,2025-01-31,609.7,D
A002826,2025-01-31,683.2,B
A002827,2025-01-31,636.4,C
A002828,2025-01-31,614.8,D
A002829,2025-01-31,628.4,C
A002830,2025-01-31,723.4,B
A002831,2025-01-31,607.5,D
A002832,2025-01-31,717.7,B
A002833,2025-01-31,665.1,C
A002834,2025-01-31,723.1,B
A002835,2025-01-31,610.1,D
A002836,2025-01-31,719.0,B
A002837,2025-01-31,635.7,C
A002838,2025-01-31,777.2,A
A002839,2025-01-31,723.8,B
A002840,2025-01-31,760.3,A
A002841,2025-01-31,722.9,B
A002842,2025-01-31,729.3,B
A002843,2025-01-31,660.2,C
A002844,2025-01-31,659.8,C
A002845,2025-01-31,594.0,D
A002846,2025-01-31,630.0,C
A002847,2025-01-31,629.8,C
A002848,2025-01-31,624.7,C
A002849,2025-01-31,733.2,B
A002850,2025-01-31,631.7,C
A002851,2025-01-31,703.1,B
A002852,2025-01-31,615.3,D
A002853,2025-01-31,724.8,B
A002854,2025-01-31,503.5,E
A002855,2025-01-31,592.5,D
A002856,2025-01-31,709.8,B
A002857,2025-01-31,617.5,D
A002858,2025-01-31,600.1,D
A002859,2025-01-31,728.8,B
A002860,2025-01-31,649.1,C
A002861,2025-01-31,640.2,C
A002862,2025-01-31,688.7,B
A002863,2025-01-31,709.1,B
A002864,2025-01-31,719.2,B
A002865,2025-01-31,704.3,B
A002866,2025-01-31,691.8,B
A002867,2025-01-31,658.3,C
A002868,2025-01-31,697.9,B
A002869,2025-01-31,671.2,C
A002870,2025-01-31,676.0,C
A002871,2025-01-31,656.2,C
A002872,2025-01-31,603.4,D
A002873,2025-01-31,635.0,C
A002874,2025-01-31,730.6,B
A002875,2025-01-31,679.6,C
A002876,2025-01-31,728.7,B
A002877,2025-01-31,699.7,B
A002878,2025-01-31,749.4,A
A002879,2025-01-31,710.5,B
A002880,2025-01-31,662.6,C
A002881,2025-01-31,623.5,C
A002882,2025-01-31,710.7,B
A002883,2025-01-31,717.8,B
A002884,2025-01-31,617.3,D
A002885,2025-01-31,738.3,B
A002886,2025-01-31,724.7,B
A002887,2025-01-31,624.4,C
A002888,2025-01-31,700.6,B
A002889,2025-01-31,712.8,B
A002890,2025-01-31,645.4,C
A002891,2025-01-31,710.8,B
A002892,2025-01-31,669.6,C
A002893,2025-01-31,691.9,B
A002894,2025-01-31,717.1,B
A002895,2025-01-31,639.5,C
A002896,2025-01-31,504.3,E
A002897,2025-01-31,604.8,D
A002898,2025-01-31,668.4,C
A002899,2025-01-31,621.8,C
A002900,2025-01-31,706.7,B
A002901,2025-01-31,616.8,D
A002902,2025-01-31,594.4,D
A002903,2025-01-31,591.4,D
A002904,2025-01-31,627.0,C
A002905,2025-01-31,574.1,D
A002906,2025-01-31,767.1,A
A002907,2025-01-31,583.4,D
A002908,2025-01-31,587.2,D
A002909,2025-01-31,690.3,B
A002910,2025-01-31,653.8,C
A002911,2025-01-31,663.2,C
A002912,2025-01-31,605.8,D
A002913,2025-01-31,677.9,C
A002914,2025-01-31,675.2,C
A002915,2025-01-31,643.3,C
A002916,2025-01-31,591.7,D
A002917,2025-01-31,722.9,B
A002918,2025-01-31,583.3,D
A002919,2025-01-31,679.0,C
A002920,2025-01-31,676.8,C
A002921,2025-01-31,527.6,E
A002922,2025-01-31,579.6,D
A002923,2025-01-31,703.0,B
A002924,2025-01-31,573.8,D
A002925,2025-01-31,652.3,C
A002926,2025-01-31,681.0,B
A002927,2025-01-31,734.4,B
A002928,2025-01-31,619.8,D
A002929,2025-01-31,630.8,C
A002930,2025-01-31,627.9,C
A002931,2025-01-31,628.0,C
A002932,2025-01-31,659.9,C
A002933,2025-01-31,646.4,C
A002934,2025-01-31,694.6,B
A002935,2025-01-31,652.7,C
A002936,2025-01-31,654.3,C
A002937,2025-01-31,649.9,C
A002938,2025-01-31,754.2,A
A002939,2025-01-31,619.2,D
A002940,2025-01-31,576.1,D
A002941,2025-01-31,625.4,C
A002942,2025-01-31,602.6,D
A002943,2025-01-31,648.0,C
A002944,2025-01-31,610.5,D
A002945,2025-01-31,676.8,C
A002946,2025-01-31,735.1,B
A002947,2025-01-31,636.8,C
A002948,2025-01-31,655.7,C
A002949,2025-01-31,697.6,B
A002950,2025-01-31,572.6,D
A002951,2025-01-31,592.8,D
A002952,2025-01-31,611.4,D
A002953,2025-01-31,666.1,C
A002954,2025-01-31,687.1,B
A002955,2025-01-31,735.1,B
A002956,2025-01-31,682.2,B
A002957,2025-01-31,631.7,C
A002958,2025-01-31,656.0,C
A002959,2025-01-31,626.8,C
A002960,2025-01-31,637.4,C
A002961,2025-01-31,617.5,D
A002962,2025-01-31,639.2,C
A002963,2025-01-31,641.4,C
A002964,2025-01-31,705.6,B
A002965,2025-01-31,608.6,D
A002966,2025-01-31,630.7,C
A002967,2025-01-31,691.0,B
A002968,2025-01-31,646.4,C
A002969,2025-01-31,758.5,A
A002970,2025-01-31,650.1,C
A002971,2025-01-31,649.6,C
A002972,2025-01-31,684.6,B
A002973,2025-01-31,731.4,B
A002974,2025-01-31,673.7,C
A002975,2025-01-31,714.6,B
A002976,2025-01-31,563.8,D
A002977,2025-01-31,693.4,B
A002978,2025-01-31,676.4,C
A002979,2025-01-31,638.0,C
A002980,2025-01-31,786.9,A
A002981,2025-01-31,782.0,A
A002982,2025-01-31,614.5,D
A002983,2025-01-31,609.1,D
A002984,2025-01-31,654.1,C
A002985,2025-01-31,681.2,B
A002986,2025-01-31,592.3,D
A002987,2025-01-31,674.5,C
A002988,2025-01-31,610.2,D
A002989,2025-01-31,688.8,B
A002990,2025-01-31,571.9,D
A002991,2025-01-31,707.6,B
A002992,2025-01-31,650.0,C
A002993,2025-01-31,585.2,D
A002994,2025-01-31,703.8,B
A002995,2025-01-31,602.9,D
A002996,2025-01-31,667.4,C
A002997,2025-01-31,621.6,C
A002998,2025-01-31,649.8,C
A002999,2025-01-31,657.4,C
A003000,2025-01-31,622.1,C
A003001,2025-01-31,742.3,A
A003002,2025-01-31,736.1,B
A003003,2025-01-31,697.3,B
A003004,2025-01-31,606.8,D
A003005,2025-01-31,605.4,D
A003006,2025-01-31,584.1,D
A003007,2025-01-31,636.0,C
A003008,2025-01-31,736.9,B
A003009,2025-01-31,595.0,D
A003010,2025-01-31,643.4,C
A003011,2025-01-31,570.4,D
A003012,2025-01-31,619.9,D
A003013,2025-01-31,662.7,C
A003014,2025-01-31,680.9,B
A003015,2025-01-31,703.6,B
A003016,2025-01-31,727.4,B
A003017,2025-01-31,647.7,C
A003018,2025-01-31,681.8,B
A003019,2025-01-31,641.9,C
A003020,2025-01-31,631.7,C
A003021,2025-01-31,598.0,D
A003022,2025-01-31,636.2,C
A003023,2025-01-31,687.2,B
A003024,2025-01-31,642.2,C
A003025,2025-01-31,663.8,C
A003026,2025-01-31,738.4,B
A003027,2025-01-31,621.1,C
A003028,2025-01-31,690.2,B
A003029,2025-01-31,667.4,C
A003030,2025-01-31,663.4,C
A003031,2025-01-31,676.7,C
A003032,2025-01-31,708.2,B
A003033,2025-01-31,642.0,C
A003034,2025-01-31,667.3,C
A003035,2025-01-31,697.8,B
A003036,2025-01-31,620.6,C
A003037,2025-01-31,618.4,D
A003038,2025-01-31,662.7,C
A003039,2025-01-31,680.7,B
A003040,2025-01-31,742.1,A
A003041,2025-01-31,569.3,D
A003042,2025-01-31,603.1,D
A003043,2025-01-31,612.3,D
A003044,2025-01-31,599.1,D
A003045,2025-01-31,662.8,C
A003046,2025-01-31,696.5,B
A003047,2025-01-31,806.1,A
A003048,2025-01-31,718.2,B
A003049,2025-01-31,672.7,C
A003050,2025-01-31,546.1,E
A003051,2025-01-31,692.7,B
A003052,2025-01-31,587.0,D
A003053,2025-01-31,661.0,C
A003054,2025-01-31,659.1,C
A003055,2025-01-31,693.0,B
A003056,2025-01-31,697.8,B
A003057,2025-01-31,621.9,C
A003058,2025-01-31,628.4,C
A003059,2025-01-31,730.4,B
A003060,2025-01-31,731.6,B
A003061,2025-01-31,769.8,A
A003062,2025-01-31,689.9,B
A003063,2025-01-31,610.9,D
A003064,2025-01-31,617.2,D
A003065,2025-01-31,773.0,A
A003066,2025-01-31,730.2,B
A003067,2025-01-31,605.9,D
A003068,2025-01-31,778.3,A
A003069,2025-01-31,686.9,B
A003070,2025-01-31,664.6,C
A003071,2025-01-31,752.9,A
A003072,2025-01-31,698.5,B
A003073,2025-01-31,696.3,B
A003074,2025-01-31,682.3,B
A003075,2025-01-31,725.8,B
A003076,2025-01-31,669.8,C
A003077,2025-01-31,763.9,A
A003078,2025-01-31,646.7,C
A003079,2025-01-31,619.9,D
A003080,2025-01-31,675.2,C
A003081,2025-01-31,666.0,C
A003082,2025-01-31,640.5,C
A003083,2025-01-31,576.9,D
A003084,2025-01-31,728.6,B
A003085,2025-01-31,722.0,B
A003086,2025-01-31,641.8,C
A003087,2025-01-31,700.9,B
A003088,2025-01-31,593.5,D
A003089,2025-01-31,621.6,C
A003090,2025-01-31,626.9,C
A003091,2025-01-31,648.7,C
A003092,2025-01-31,728.4,B
A003093,2025-01-31,661.6,C
A003094,2025-01-31,777.2,A
A003095,2025-01-31,690.2,B
A003096,2025-01-31,703.1,B
A003097,2025-01-31,698.0,B
A003098,2025-01-31,703.6,B
A003099,2025-01-31,720.9,B
A003100,2025-01-31,686.2,B
A003101,2025-01-31,642.4,C
A003102,2025-01-31,627.5,C
A003103,2025-01-31,700.3,B
A003104,2025-01-31,684.3,B
A003105,2025-01-31,725.1,B
A003106,2025-01-31,633.2,C
A003107,2025-01-31,821.4,A
A003108,2025-01-31,745.7,A
A003109,2025-01-31,582.7,D
A003110,2025-01-31,644.0,C
A003111,2025-01-31,610.3,D
A003112,2025-01-31,689.5,B
A003113,2025-01-31,557.5,E
A003114,2025-01-31,585.2,D
A003115,2025-01-31,657.0,C
A003116,2025-01-31,593.8,D
A003117,2025-01-31,543.7,E
A003118,2025-01-31,631.0,C
A003119,2025-01-31,688.2,B
A003120,2025-01-31,623.5,C
A003121,2025-01-31,631.7,C
A003122,2025-01-31,681.7,B
A003123,2025-01-31,661.6,C
A003124,2025-01-31,700.0,B
A003125,2025-01-31,749.9,A
A003126,2025-01-31,628.9,C
A003127,2025-01-31,659.5,C
A003128,2025-01-31,619.5,D
A003129,2025-01-31,662.4,C
A003130,2025-01-31,653.4,C
A003131,2025-01-31,645.8,C
A003132,2025-01-31,705.1,B
A003133,2025-01-31,673.4,C
A003134,2025-01-31,548.6,E
A003135,2025-01-31,585.6,D
A003136,2025-01-31,531.5,E
A003137,2025-01-31,574.2,D
A003138,2025-01-31,646.1,C
A003139,2025-01-31,617.4,D
A003140,2025-01-31,693.4,B
A003141,2025-01-31,597.8,D
A003142,2025-01-31,635.5,C
A003143,2025-01-31,605.2,D
A003144,2025-01-31,699.5,B
A003145,2025-01-31,644.2,C
A003146,2025-01-31,635.9,C
A003147,2025-01-31,724.4,B
A003148,2025-01-31,644.1,C
A003149,2025-01-31,766.7,A
A003150,2025-01-31,592.4,D
A003151,2025-01-31,649.7,C
A003152,2025-01-31,505.6,E
A003153,2025-01-31,681.9,B
A003154,2025-01-31,679.8,C
A003155,2025-01-31,520.1,E
A003156,2025-01-31,688.4,B
A003157,2025-01-31,694.1,B
A003158,2025-01-31,709.3,B
A003159,2025-01-31,660.3,C
A003160,2025-01-31,737.4,B
A003161,2025-01-31,597.8,D
A003162,2025-01-31,597.6,D
A003163,2025-01-31,604.3,D
A003164,2025-01-31,679.1,C
A003165,2025-01-31,680.3,B
A003166,2025-01-31,654.1,C
A003167,2025-01-31,725.7,B
A003168,2025-01-31,753.2,A
A003169,2025-01-31,608.1,D
A003170,2025-01-31,601.7,D
A003171,2025-01-31,668.5,C
A003172,2025-01-31,634.8,C
A003173,2025-01-31,568.0,D
A003174,2025-01-31,613.5,D
A003175,2025-01-31,571.9,D
A003176,2025-01-31,554.3,E
A003177,2025-01-31,664.3,C
A003178,2025-01-31,647.9,C
A003179,2025-01-31,672.2,C
A003180,2025-01-31,733.1,B
A003181,2025-01-31,656.2,C
A003182,2025-01-31,711.0,B
A003183,2025-01-31,668.4,C
A003184,2025-01-31,677.5,C
A003185,2025-01-31,668.0,C
A003186,2025-01-31,675.1,C
A003187,2025-01-31,657.7,C
A003188,2025-01-31,633.6,C
A003189,2025-01-31,698.8,B
A003190,2025-01-31,561.8,D
A003191,2025-01-31,589.7,D
A003192,2025-01-31,745.6,A
A003193,2025-01-31,613.9,D
A003194,2025-01-31,738.8,B
A003195,2025-01-31,636.6,C
A003196,2025-01-31,736.0,B
A003197,2025-01-31,741.4,A
A003198,2025-01-31,624.9,C
A003199,2025-01-31,700.7,B
A003200,2025-01-31,686.4,B
A003201,2025-01-31,656.6,C
A003202,2025-01-31,701.3,B
A003203,2025-01-31,655.0,C
A003204,2025-01-31,685.3,B
A003205,2025-01-31,704.8,B
A003206,2025-01-31,756.3,A
A003207,2025-01-31,631.9,C
A003208,2025-01-31,679.3,C
A003209,2025-01-31,659.8,C
A003210,2025-01-31,728.9,B
A003211,2025-01-31,705.9,B
A003212,2025-01-31,706.9,B
A003213,2025-01-31,766.7,A
A003214,2025-01-31,758.4,A
A003215,2025-01-31,655.9,C
A003216,2025-01-31,655.2,C
A003217,2025-01-31,559.9,E
A003218,2025-01-31,564.7,D
A003219,2025-01-31,605.1,D
A003220,2025-01-31,638.4,C
A003221,2025-01-31,607.8,D
A003222,2025-01-31,638.2,C
A003223,2025-01-31,635.2,C
A003224,2025-01-31,640.7,C
A003225,2025-01-31,582.4,D
A003226,2025-01-31,759.0,A
A003227,2025-01-31,715.2,B
A003228,2025-01-31,745.7,A
A003229,2025-01-31,616.9,D
A003230,2025-01-31,689.4,B
A003231,2025-01-31,596.4,D
A003232,2025-01-31,642.0,C
A003233,2025-01-31,644.4,C
A003234,2025-01-31,502.7,E
A003235,2025-01-31,605.5,D
A003236,2025-01-31,731.8,B
A003237,2025-01-31,699.0,B
A003238,2025-01-31,615.1,D
A003239,2025-01-31,642.6,C
A003240,2025-01-31,735.9,B
A003241,2025-01-31,751.8,A
A003242,2025-01-31,564.5,D
A003243,2025-01-31,685.0,B
A003244,2025-01-31,606.1,D
A003245,2025-01-31,591.6,D
A003246,2025-01-31,643.5,C
A003247,2025-01-31,588.3,D
A003248,2025-01-31,653.9,C
A003249,2025-01-31,658.6,C
A003250,2025-01-31,681.0,B
A003251,2025-01-31,722.8,B
A003252,2025-01-31,691.6,B
A003253,2025-01-31,698.6,B
A003254,2025-01-31,654.1,C
A003255,2025-01-31,636.9,C
A003256,2025-01-31,700.9,B
A003257,2025-01-31,648.7,C
A003258,2025-01-31,577.1,D
A003259,2025-01-31,641.9,C
A003260,2025-01-31,775.7,A
A003261,2025-01-31,727.1,B
A003262,2025-01-31,663.3,C
A003263,2025-01-31,621.5,C
A003264,2025-01-31,554.0,E
A003265,2025-01-31,658.0,C
A003266,2025-01-31,599.3,D
A003267,2025-01-31,667.1,C
A003268,2025-01-31,687.8,B
A003269,2025-01-31,768.1,A
A003270,2025-01-31,741.0,A
A003271,2025-01-31,633.9,C
A003272,2025-01-31,677.6,C
A003273,2025-01-31,657.7,C
A003274,2025-01-31,716.8,B
A003275,2025-01-31,678.8,C
A003276,2025-01-31,713.1,B
A003277,2025-01-31,698.2,B
A003278,2025-01-31,773.3,A
A003279,2025-01-31,715.0,B
A003280,2025-01-31,667.7,C
A003281,2025-01-31,753.6,A
A003282,2025-01-31,712.5,B
A003283,2025-01-31,677.7,C
A003284,2025-01-31,592.1,D
A003285,2025-01-31,697.0,B
A003286,2025-01-31,766.2,A
A003287,2025-01-31,696.7,B
A003288,2025-01-31,653.3,C
A003289,2025-01-31,604.5,D
A003290,2025-01-31,612.1,D
A003291,2025-01-31,700.6,B
A003292,2025-01-31,644.2,C
A003293,2025-01-31,663.5,C
A003294,2025-01-31,581.0,D
A003295,2025-01-31,707.9,B
A003296,2025-01-31,686.2,B
A003297,2025-01-31,635.7,C
A003298,2025-01-31,621.6,C
A003299,2025-01-31,610.1,D
A003300,2025-01-31,571.1,D
A003301,2025-01-31,583.5,D
A003302,2025-01-31,626.0,C
A003303,2025-01-31,681.4,B
A003304,2025-01-31,783.4,A
A003305,2025-01-31,780.4,A
A003306,2025-01-31,718.9,B
A003307,2025-01-31,716.2,B
A003308,2025-01-31,681.7,B
A003309,2025-01-31,702.0,B
A003310,2025-01-31,695.6,B
A003311,2025-01-31,768.4,A
A003312,2025-01-31,665.9,C
A003313,2025-01-31,626.3,C
A003314,2025-01-31,762.5,A
A003315,2025-01-31,609.2,D
A003316,2025-01-31,605.3,D
A003317,2025-01-31,687.7,B
A003318,2025-01-31,653.1,C
A003319,2025-01-31,635.2,C
A003320,2025-01-31,628.2,C
A003321,2025-01-31,695.6,B
A003322,2025-01-31,636.4,C
A003323,2025-01-31,607.4,D
A003324,2025-01-31,647.7,C
A003325,2025-01-31,536.7,E
A003326,2025-01-31,635.8,C
A003327,2025-01-31,646.7,C
A003328,2025-01-31,676.3,C
A003329,2025-01-31,623.9,C
A003330,2025-01-31,626.6,C
A003331,2025-01-31,677.4,C
A003332,2025-01-31,622.5,C
A003333,2025-01-31,749.3,A
A003334,2025-01-31,697.5,B
A003335,2025-01-31,657.8,C
A003336,2025-01-31,499.7,E
A003337,2025-01-31,572.7,D
A003338,2025-01-31,587.6,D
A003339,2025-01-31,643.9,C
A003340,2025-01-31,782.8,A
A003341,2025-01-31,662.3,C
A003342,2025-01-31,699.3,B
A003343,2025-01-31,569.6,D
A003344,2025-01-31,654.2,C
A003345,2025-01-31,611.8,D
A003346,2025-01-31,577.4,D
A003347,2025-01-31,666.6,C
A003348,2025-01-31,605.7,D
A003349,2025-01-31,753.5,A
A003350,2025-01-31,692.7,B
A003351,2025-01-31,825.1,A
A003352,2025-01-31,706.2,B
A003353,2025-01-31,529.6,E
A003354,2025-01-31,558.5,E
A003355,2025-01-31,623.1,C
A003356,2025-01-31,674.4,C
A003357,2025-01-31,639.3,C
A003358,2025-01-31,570.9,D
A003359,2025-01-31,599.5,D
A003360,2025-01-31,687.1,B
A003361,2025-01-31,634.3,C
A003362,2025-01-31,633.7,C
A003363,2025-01-31,743.1,A
A003364,2025-01-31,697.9,B
A003365,2025-01-31,718.5,B
A003366,2025-01-31,654.8,C
A003367,2025-01-31,486.6,E
A003368,2025-01-31,604.1,D
A003369,2025-01-31,588.5,D
A003370,2025-01-31,606.0,D
A003371,2025-01-31,741.4,A
A003372,2025-01-31,756.7,A
A003373,2025-01-31,608.7,D
A003374,2025-01-31,665.1,C
A003375,2025-01-31,676.2,C
A003376,2025-01-31,608.1,D
A003377,2025-01-31,651.7,C
A003378,2025-01-31,741.7,A
A003379,2025-01-31,583.2,D
A003380,2025-01-31,565.7,D
A003381,2025-01-31,611.7,D
A003382,2025-01-31,741.5,A
A003383,2025-01-31,664.4,C
A003384,2025-01-31,651.8,C
A003385,2025-01-31,734.6,B
A003386,2025-01-31,741.2,A
A003387,2025-01-31,654.7,C
A003388,2025-01-31,648.1,C
A003389,2025-01-31,693.6,B
A003390,2025-01-31,641.9,C
A003391,2025-01-31,654.3,C
A003392,2025-01-31,716.5,B
A003393,2025-01-31,781.4,A
A003394,2025-01-31,766.3,A
A003395,2025-01-31,552.2,E
A003396,2025-01-31,635.0,C
A003397,2025-01-31,532.2,E
A003398,2025-01-31,616.5,D
A003399,2025-01-31,678.1,C
A003400,2025-01-31,676.9,C
A003401,2025-01-31,624.3,C
A003402,2025-01-31,678.7,C
A003403,2025-01-31,774.9,A
A003404,2025-01-31,682.0,B
A003405,2025-01-31,646.0,C
A003406,2025-01-31,594.5,D
A003407,2025-01-31,731.2,B
A003408,2025-01-31,796.0,A
A003409,2025-01-31,686.9,B
A003410,2025-01-31,744.1,A
A003411,2025-01-31,704.0,B
A003412,2025-01-31,669.4,C
A003413,2025-01-31,714.0,B
A003414,2025-01-31,658.8,C
A003415,2025-01-31,558.1,E
A003416,2025-01-31,592.1,D
A003417,2025-01-31,592.9,D
A003418,2025-01-31,718.3,B
A003419,2025-01-31,576.5,D
A003420,2025-01-31,516.0,E
A003421,2025-01-31,626.1,C
A003422,2025-01-31,700.7,B
A003423,2025-01-31,697.1,B
A003424,2025-01-31,636.7,C
A003425,2025-01-31,649.2,C
A003426,2025-01-31,631.1,C
A003427,2025-01-31,758.1,A
A003428,2025-01-31,702.0,B
A003429,2025-01-31,685.5,B
A003430,2025-01-31,699.0,B
A003431,2025-01-31,713.5,B
A003432,2025-01-31,630.1,C
A003433,2025-01-31,507.2,E
A003434,2025-01-31,583.0,D
A003435,2025-01-31,582.9,D
A003436,2025-01-31,755.7,A
A003437,2025-01-31,657.7,C
A003438,2025-01-31,781.4,A
A003439,2025-01-31,815.5,A
A003440,2025-01-31,734.8,B
A003441,2025-01-31,727.2,B
A003442,2025-01-31,693.3,B
A003443,2025-01-31,698.7,B
A003444,2025-01-31,679.3,C
A003445,2025-01-31,693.5,B
A003446,2025-01-31,739.6,B
A003447,2025-01-31,657.1,C
A003448,2025-01-31,686.7,B
A003449,2025-01-31,659.7,C
A003450,2025-01-31,604.3,D
A003451,2025-01-31,495.8,E
A003452,2025-01-31,520.3,E
A003453,2025-01-31,634.0,C
A003454,2025-01-31,593.0,D
A003455,2025-01-31,658.4,C
A003456,2025-01-31,741.1,A
A003457,2025-01-31,821.7,A
A003458,2025-01-31,800.1,A
A003459,2025-01-31,694.1,B
A003460,2025-01-31,596.9,D
A003461,2025-01-31,638.6,C
A003462,2025-01-31,555.9,E
A003463,2025-01-31,567.4,D
A003464,2025-01-31,638.1,C
A003465,2025-01-31,709.3,B
A003466,2025-01-31,726.2,B
A003467,2025-01-31,663.4,C
A003468,2025-01-31,612.3,D
A003469,2025-01-31,729.8,B
A003470,2025-01-31,689.7,B
A003471,2025-01-31,671.5,C
A003472,2025-01-31,621.5,C
A003473,2025-01-31,681.4,B
A003474,2025-01-31,667.1,C
A003475,2025-01-31,641.2,C
A003476,2025-01-31,598.8,D
A003477,2025-01-31,535.7,E
A003478,2025-01-31,722.9,B
A003479,2025-01-31,688.2,B
A003480,2025-01-31,658.1,C
A003481,2025-01-31,661.4,C
A003482,2025-01-31,648.9,C
A003483,2025-01-31,635.1,C
A003484,2025-01-31,574.9,D
