account_id,customer_record_id,open_date,credit_limit,current_balance,product_type,status
A001374,C000667,2023-02-14,12471.44,3738.08,Revolving Credit,Open
A001375,C000667,2024-06-14,25255.81,9736.16,Commercial Card,Open
A001376,C000667,2024-06-14,18176.21,8105.6,Revolving Credit,Open
A001377,C000668,2023-11-18,38272.51,12397.85,Commercial Card,Open
A001378,C000669,2023-07-27,5155.44,2372.81,Fleet Card,Open
A001379,C000670,2024-04-04,30189.19,20344.09,Fleet Card,Open
A001380,C000670,2025-01-21,67234.14,,Revolving Credit,Open
A001381,C000670,2023-05-17,21933.64,7451.04,Revolving Credit,Open
A001382,C000671,2025-03-05,3422.08,1314.49,Commercial Card,Open
A001383,C000671,2024-03-02,6872.93,3814.36,Commercial Card,Open
A001384,C000671,2024-10-15,2987.33,966.66,Commercial Card,Open
A001385,C000672,2023-03-03,9180.78,6166.25,Fleet Card,Open
A001386,C000672,2023-02-24,12668.96,3838.79,Commercial Card,Open
A001387,C000673,2024-09-03,4196.54,917.12,Fleet Card,Open
A001388,C000673,2023-07-23,10828.75,3308.35,Fleet Card,Open
A001389,C000674,2024-08-15,11018.12,4958.32,Commercial Card,Open
A001390,C000675,2025-02-11,8593.41,1477.55,Revolving Credit,Open
A001391,C000675,2024-09-03,2624.16,983.38,Revolving Credit,Closed
A001392,C000675,2024-05-19,8631.93,3829.79,Revolving Credit,Open
A001393,C000675,2024-11-04,8231.53,4977.95,Revolving Credit,Open
A001394,C000676,2024-11-10,15566.72,10270.12,Fleet Card,Open
A001395,C000677,2024-10-04,22498.02,2464.66,Revolving Credit,Open
A001396,C000679,2024-04-07,21017.03,11243.56,Commercial Card,Closed
A001397,C000678,2023-06-13,15861.89,4116.81,Commercial Card,Open
A001398,C000680,2023-11-20,3953.97,2397.45,Fleet Card,Open
A001399,C000680,2024-01-02,5889.74,1669.21,Fleet Card,Open
A001400,C000680,2024-07-23,6020.66,2535.15,Revolving Credit,Open
A001401,C000682,2024-10-14,20796.88,5522.77,Revolving Credit,Open
A001402,C000683,2024-06-09,3340.28,,Revolving Credit,Open
A001403,C000683,2024-04-28,2971.9,1211.56,Commercial Card,Open
A001404,C000684,2024-06-04,12753.78,9831.58,Commercial Card,Open
A001405,C000685,2023-11-08,12439.48,3796.46,Fleet Card,Open
A001406,C000685,2024-06-16,5505.12,443.43,Commercial Card,Open
A001407,C000687,2025-02-13,33495.34,22455.27,Revolving Credit,Open
A001408,C000687,2024-02-03,14125.7,4201.08,Commercial Card,Open
A001409,C000686,2024-08-10,44338.21,14505.36,Fleet Card,Open
A001410,C000687,2023-01-22,30321.55,12529.0,Revolving Credit,Open
A001411,C000688,2024-10-22,4007.72,1411.84,Commercial Card,Open
A001412,C000688,2023-09-17,6417.15,3609.43,Fleet Card,Open
A001413,C000688,2023-05-11,6753.55,4359.77,Commercial Card,Open
A001414,C000689,2025-01-02,4872.05,476.23,Commercial Card,Open
A001415,C000689,2024-04-01,4949.09,1833.81,Fleet Card,Open
A001416,C000691,2023-08-10,10330.13,6511.84,Revolving Credit,Open
A001417,C000691,2024-01-19,5387.12,2012.83,Commercial Card,Open
A001418,C000691,2024-09-17,6300.7,2434.06,Commercial Card,Open
A001419,C000692,2024-02-29,23472.19,9745.09,Fleet Card,Open
A001420,C000692,2023-09-29,29509.86,14284.15,Revolving Credit,Open
A001421,C000692,2024-01-30,21835.46,11623.93,Fleet Card,Open
A001422,C000692,2024-01-09,28274.37,21106.55,Commercial Card,Open
A001423,C000692,2024-05-07,27566.54,6170.44,Commercial Card,Open
A001424,C000693,2024-01-27,14949.44,6461.69,Revolving Credit,Open
A001425,C000693,2023-03-27,25376.25,14954.23,Revolving Credit,Open
A001426,C000694,2024-04-28,5695.94,1601.23,Revolving Credit,Open
A001427,C000694,2024-10-23,2758.2,2113.16,Fleet Card,Open
A001428,C000694,2025-02-19,3253.02,2311.61,Revolving Credit,Open
A001429,C000694,2023-05-13,4452.87,2404.36,Revolving Credit,Open
A001430,C000695,2023-02-24,8632.64,4170.01,Commercial Card,Open
A001431,C000696,2024-02-20,22921.53,10822.81,Fleet Card,Open
A001432,C000697,2024-05-13,5312.03,3602.6,Revolving Credit,Open
A001433,C000698,2025-01-21,2941.52,736.09,Revolving Credit,Open
A001434,C000698,2023-01-29,3106.44,1487.67,Revolving Credit,Open
A001435,C000699,2025-03-03,31720.38,7125.47,Commercial Card,Open
A001436,C000699,2023-11-29,19575.1,11238.35,Fleet Card,Open
A001437,C000699,2025-02-21,27092.48,13586.45,Fleet Card,Open
A001438,C000699,2024-11-12,16874.88,8562.01,Commercial Card,Open
A001439,C000700,2023-09-14,6223.57,3554.72,Fleet Card,Closed
A001440,C000701,2024-12-17,16541.26,5407.51,Revolving Credit,Open
A001441,C000702,2023-12-28,17092.73,6106.75,Commercial Card,Open
A001442,C000704,2024-10-03,15479.41,8768.01,Revolving Credit,Open
A001443,C000704,2024-05-19,12679.91,9416.18,Fleet Card,Open
A001444,C000704,2024-11-04,3975.78,826.54,Fleet Card,Open
A001445,C000703,2024-11-03,11106.22,3064.51,Commercial Card,Open
A001446,C000703,2023-11-13,7462.07,1343.18,Commercial Card,Open
A001447,C000705,2023-10-19,8070.39,3538.64,Revolving Credit,Open
A001448,C000706,2023-09-17,22432.49,6143.59,Revolving Credit,Open
A001449,C000706,2024-05-27,18919.21,8887.58,Fleet Card,Open
A001450,C000707,2024-09-10,20406.03,4445.98,Revolving Credit,Open
A001451,C000707,2024-02-02,6323.02,2386.04,Revolving Credit,Open
A001452,C000709,2023-04-21,20166.63,12465.55,Revolving Credit,Open
A001453,C000709,2025-03-08,22388.05,9297.99,Revolving Credit,Open
A001454,C000710,2023-02-08,3360.37,1772.19,Fleet Card,Open
A001455,C000710,2023-09-11,7869.05,4260.07,Revolving Credit,Open
A001456,C000710,2023-02-25,7225.52,2131.95,Fleet Card,Open
A001457,C000711,2023-06-14,7565.21,3986.51,Fleet Card,Open
A001458,C000711,2024-12-27,11601.67,5370.81,Fleet Card,Open
A001459,C000711,2023-08-07,10475.48,5349.09,Commercial Card,Open
A001460,C000711,2024-04-14,3035.3,1606.97,Fleet Card,Open
A001461,C000713,2024-09-20,4786.18,2332.47,Revolving Credit,Open
A001462,C000713,2023-02-07,4482.79,1569.02,Commercial Card,Open
A001463,C000713,2023-07-01,4087.27,2277.79,Fleet Card,Open
A001464,C000714,2024-12-27,35116.67,15006.91,Revolving Credit,Open
A001465,C000714,2024-03-12,16991.25,5432.18,Fleet Card,Open
A001466,C000715,2023-12-30,4048.69,1014.13,Commercial Card,Open
A001467,C000715,2024-11-25,2522.25,1775.89,Fleet Card,Open
A001468,C000715,2024-08-25,3881.1,3340.03,Commercial Card,Open
A001469,C000716,2023-08-25,2635.76,750.81,Fleet Card,Open
A001470,C000716,2023-03-11,3047.44,1683.73,Commercial Card,Open
A001471,C000717,2024-04-03,18771.09,9746.82,Commercial Card,Closed
A001472,C000717,2024-11-09,18082.58,7401.85,Commercial Card,Open
A001473,C000717,2024-05-12,25234.19,5243.82,Commercial Card,Closed
A001474,C000717,2024-07-04,23477.56,3991.75,Fleet Card,Open
A001475,C000717,2024-08-04,5215.33,2054.76,Fleet Card,Open
A001476,C000718,2024-11-22,5147.69,2213.69,Fleet Card,Open
A001477,C000718,2023-11-28,8144.6,4051.63,Fleet Card,Open
A001478,C000718,2024-05-30,35910.08,14178.19,Revolving Credit,Open
A001479,C000718,2025-03-12,9115.18,2124.68,Revolving Credit,Open
A001480,C000719,2023-12-17,8204.9,5842.35,Fleet Card,Open
A001481,C000719,2023-07-15,3048.55,1695.46,Fleet Card,Open
A001482,C000719,2024-10-01,5013.35,2569.73,Fleet Card,Open
A001483,C000719,2023-03-09,2500.0,1587.79,Revolving Credit,Open
A001484,C000719,2023-08-25,7266.82,1147.0,Commercial Card,Open
A001485,C000721,2024-03-20,88300.77,42303.0,Commercial Card,Open
A001486,C000721,2024-08-05,85423.51,54456.3,Revolving Credit,Open
A001487,C000721,2025-03-12,42168.66,18895.98,Revolving Credit,Open
A001488,C000722,2023-01-14,33758.12,15143.31,Revolving Credit,Open
A001489,C000724,2023-07-08,24003.28,15989.36,Commercial Card,Open
A001490,C000724,2023-07-16,54895.82,10059.36,Fleet Card,Open
A001491,C000724,2025-03-02,19642.21,5086.25,Revolving Credit,Open
A001492,C000724,2024-03-28,32130.46,20573.27,Fleet Card,Open
A001493,C000725,2024-07-16,11705.92,5163.34,Revolving Credit,Open
A001494,C000725,2024-08-30,8512.03,4243.98,Revolving Credit,Open
A001495,C000725,2023-03-25,10475.52,5348.65,Fleet Card,Open
A001496,C000726,2024-11-29,7446.41,3426.86,Commercial Card,Open
A001497,C000726,2023-01-13,7629.14,2645.28,Commercial Card,Open
A001498,C000726,2024-10-12,12993.09,7986.45,Fleet Card,Open
A001499,C000726,2023-11-21,23628.69,12470.13,Fleet Card,Closed
A001500,C000729,2025-01-01,3029.22,1319.73,Fleet Card,Open
A001501,C000729,2023-12-24,3052.0,2236.53,Fleet Card,Open
A001502,C000729,2024-02-10,5027.19,1317.42,Commercial Card,Open
A001503,C000730,2024-06-02,3309.1,1442.97,Fleet Card,Open
A001504,C000731,2023-03-24,36272.74,15059.14,Commercial Card,Open
A001505,C000732,2023-02-24,15369.08,5486.12,Commercial Card,Closed
A001506,C000733,2025-02-18,43352.99,15851.56,Revolving Credit,Closed
A001507,C000734,2024-06-23,11931.88,5612.42,Commercial Card,Open
A001508,C000734,2024-08-09,37820.7,22882.78,Commercial Card,Open
A001509,C000734,2023-03-24,40659.97,22083.74,Revolving Credit,Open
A001510,C000735,2024-10-02,7777.94,3091.71,Revolving Credit,Open
A001511,C000735,2025-03-11,8057.77,6053.75,Fleet Card,Open
A001512,C000736,2023-02-09,6951.44,1393.35,Commercial Card,Open
A001513,C000738,2024-11-08,18497.27,7320.98,Commercial Card,Closed
A001514,C000738,2025-01-26,19659.48,6666.75,Fleet Card,Open
A001515,C000739,2024-05-29,8020.51,3897.77,Fleet Card,Open
A001516,C000739,2023-08-24,3677.11,1411.57,Fleet Card,Open
A001517,C000740,2023-05-22,20623.45,10648.0,Revolving Credit,Closed
A001518,C000741,2023-04-03,7884.36,3361.53,Commercial Card,Open
A001519,C000741,2023-11-06,12805.22,5864.46,Revolving Credit,Open
A001520,C000741,2024-08-12,19128.41,4072.01,Commercial Card,Open
A001521,C000743,2024-09-21,3095.4,2014.41,Revolving Credit,Closed
A001522,C000743,2024-11-09,3338.87,2087.54,Fleet Card,Open
A001523,C000744,2024-08-25,11199.03,4929.09,Revolving Credit,Open
A001524,C000744,2023-05-18,19102.04,6541.3,Fleet Card,Open
A001525,C000744,2023-08-29,11207.41,1829.86,Revolving Credit,Open
A001526,C000745,2024-01-12,10647.24,1682.56,Fleet Card,Open
A001527,C000746,2023-08-15,17066.11,3912.52,Revolving Credit,Open
A001528,C000747,2023-03-06,12527.81,3029.11,Fleet Card,Open
A001529,C000748,2024-05-14,4312.76,1446.05,Commercial Card,Open
A001530,C000748,2023-12-07,6264.66,2112.45,Revolving Credit,Open
A001531,C000749,2023-06-20,2500.0,1292.58,Fleet Card,Open
A001532,C000749,2024-01-16,14131.91,2093.02,Fleet Card,Open
A001533,C000750,2024-03-10,3222.49,1129.18,Revolving Credit,Closed
A001534,C000752,2023-02-22,59718.76,21680.5,Revolving Credit,Open
A001535,C000751,2023-09-11,37278.73,6451.15,Revolving Credit,Open
A001536,C000753,2023-03-12,6315.5,2010.17,Commercial Card,Open
A001537,C000753,2024-03-21,3365.3,800.04,Revolving Credit,Open
A001538,C000753,2024-06-16,4981.75,1700.28,Commercial Card,Open
A001539,C000754,2023-09-21,47664.98,8920.02,Fleet Card,Open
A001540,C000754,2024-06-26,47302.24,22951.52,Revolving Credit,Open
A001541,C000755,2023-01-28,7977.5,3885.64,Fleet Card,Open
A001542,C000755,2024-02-19,8630.78,1239.34,Commercial Card,Open
A001543,C000755,2024-01-26,3158.45,2289.77,Fleet Card,Open
A001544,C000755,2025-01-27,6563.57,3662.37,Fleet Card,Open
A001545,C000755,2024-10-01,8973.4,2862.22,Fleet Card,Open
A001546,C000756,2025-02-04,20713.65,9696.34,Commercial Card,Open
A001547,C000756,2023-01-28,29224.39,13391.69,Commercial Card,Open
A001548,C000756,2023-03-19,11892.93,5812.63,Fleet Card,Open
A001549,C000756,2023-09-26,25887.96,,Revolving Credit,Open
A001550,C000757,2023-11-28,76903.8,8694.87,Revolving Credit,Open
A001551,C000757,2023-06-03,63056.54,30551.54,Commercial Card,Closed
A001552,C000757,2023-03-31,24743.79,15255.47,Commercial Card,Open
A001553,C000757,2025-03-15,79385.74,39347.0,Commercial Card,Open
A001554,C000758,2023-12-26,4168.72,3087.58,Fleet Card,Open
A001555,C000758,2024-04-16,3960.33,1755.28,Commercial Card,Open
A001556,C000758,2024-08-11,11196.61,2384.77,Commercial Card,Open
A001557,C000758,2023-09-06,10703.61,2744.99,Commercial Card,Open
A001558,C000758,2023-03-21,4419.34,2102.61,Fleet Card,Open
A001559,C000759,2024-02-11,12766.88,9312.4,Revolving Credit,Open
A001560,C000759,2024-06-18,11388.23,3798.68,Commercial Card,Open
A001561,C000759,2023-07-13,15541.22,9659.92,Revolving Credit,Open
A001562,C000759,2023-07-31,9815.28,,Commercial Card,Open
A001563,C000759,2023-05-24,6294.64,622.89,Commercial Card,Open
A001564,C000760,2023-06-24,5771.35,2509.47,Commercial Card,Open
A001565,C000760,2023-06-19,9719.36,3452.49,Commercial Card,Open
A001566,C000760,2024-02-24,16742.16,8787.38,Revolving Credit,Open
A001567,C000760,2023-10-07,4896.11,2886.96,Fleet Card,Open
A001568,C000760,2023-09-21,7072.13,3702.12,Commercial Card,Open
A001569,C000761,2024-04-24,4156.08,1975.07,Fleet Card,Open
A001570,C000761,2023-12-15,2597.88,1667.06,Fleet Card,Open
A001571,C000761,2023-07-13,4018.19,2335.58,Commercial Card,Open
A001572,C000761,2025-03-06,2587.12,1652.24,Fleet Card,Open
A001573,C000762,2023-11-25,3300.23,891.75,Fleet Card,Open
A001574,C000763,2024-01-01,6254.68,2291.51,Commercial Card,Open
A001575,C000762,2024-11-25,5455.79,2396.95,Revolving Credit,Open
A001576,C000765,2023-10-28,11077.47,4993.93,Fleet Card,Open
A001577,C000765,2023-09-09,7656.13,4378.4,Fleet Card,Open
A001578,C000766,2024-06-13,3230.03,954.49,Revolving Credit,Open
A001579,C000768,2024-08-17,19168.77,11721.34,Revolving Credit,Closed
A001580,C000768,2023-08-09,17955.56,8984.92,Fleet Card,Open
A001581,C000769,2023-09-20,3840.99,1583.84,Revolving Credit,Open
A001582,C000770,2023-10-25,6511.64,,Fleet Card,Open
A001583,C000771,2024-08-27,14676.15,6312.82,Commercial Card,Open
A001584,C000771,2024-05-24,7217.57,4519.65,Revolving Credit,Closed
A001585,C000772,2024-10-23,3079.97,2019.81,Commercial Card,Open
A001586,C000773,2023-08-19,9793.3,3392.72,Fleet Card,Open
A001587,C000773,2023-10-05,8906.81,3127.56,Fleet Card,Open
A001588,C000773,2024-08-04,3062.12,1379.8,Fleet Card,Open
A001589,C000774,2023-10-26,10195.4,4773.73,Commercial Card,Open
A001590,C000774,2024-02-15,8212.22,4560.06,Revolving Credit,Open
A001591,C000775,2023-05-14,3640.5,,Revolving Credit,Open
A001592,C000775,2023-02-17,6131.51,2167.75,Revolving Credit,Open
A001593,C000775,2024-08-26,4078.4,711.78,Revolving Credit,Open
A001594,C000776,2025-02-23,13735.05,4352.85,Fleet Card,Open
A001595,C000776,2025-03-01,13891.87,8332.1,Revolving Credit,Open
A001596,C000776,2024-03-28,8939.49,800.56,Commercial Card,Open
A001597,C000777,2024-09-10,8031.32,3143.65,Fleet Card,Closed
A001598,C000777,2023-09-09,3049.55,853.57,Fleet Card,Open
A001599,C000777,2025-02-19,12749.64,2514.98,Commercial Card,Open
A001600,C000777,2024-10-30,11547.71,4478.52,Commercial Card,Open
A001601,C000778,2024-04-13,3920.43,1623.12,Fleet Card,Open
A001602,C000780,2024-04-04,19198.57,5272.96,Commercial Card,Open
A001603,C000779,2023-06-28,14350.03,4673.41,Revolving Credit,Open
A001604,C000780,2023-11-20,4370.43,2709.83,Commercial Card,Open
A001605,C000780,2023-11-06,6788.04,1488.57,Commercial Card,Open
A001606,C000780,2023-05-10,25459.6,4285.99,Fleet Card,Open
A001607,C000781,2024-04-16,6249.91,2721.52,Revolving Credit,Open
A001608,C000781,2024-07-28,11636.11,5679.28,Commercial Card,Open
A001609,C000781,2024-06-03,5961.51,1526.21,Revolving Credit,Open
A001610,C000781,2023-06-24,16381.28,3654.38,Fleet Card,Open
A001611,C000781,2025-02-15,12530.92,7825.66,Revolving Credit,Open
A001612,C000782,2025-02-13,13596.35,9489.93,Revolving Credit,Open
A001613,C000782,2024-03-26,5021.34,2825.73,Revolving Credit,Open
A001614,C000782,2024-05-26,9697.14,4312.34,Fleet Card,Open
A001615,C000783,2025-02-23,2571.84,740.15,Commercial Card,Open
A001616,C000783,2023-11-15,3858.36,1098.06,Revolving Credit,Open
A001617,C000784,2023-03-14,3055.79,1827.86,Revolving Credit,Open
A001618,C000784,2024-06-23,3420.75,885.81,Fleet Card,Open
A001619,C000785,2023-03-06,31373.59,9731.84,Revolving Credit,Open
A001620,C000785,2023-03-29,36264.6,19624.01,Fleet Card,Open
A001621,C000786,2023-05-20,44755.29,20713.72,Commercial Card,Open
A001622,C000786,2024-10-01,35466.07,10796.14,Commercial Card,Closed
A001623,C000786,2025-02-13,25956.67,11603.76,Fleet Card,Open
A001624,C000786,2024-12-29,43424.89,3806.87,Revolving Credit,Open
A001625,C000786,2024-08-28,78875.68,38297.48,Commercial Card,Open
A001626,C000787,2024-07-04,12399.77,5522.42,Commercial Card,Open
A001627,C000787,2023-03-22,4512.27,1660.63,Revolving Credit,Open
A001628,C000787,2024-11-17,16918.44,6120.92,Fleet Card,Open
A001629,C000788,2023-03-27,4726.23,4031.98,Revolving Credit,Open
A001630,C000789,2023-05-04,2967.42,354.24,Commercial Card,Open
A001631,C000789,2024-10-01,5339.05,2357.62,Commercial Card,Open
A001632,C000790,2024-03-24,19210.89,13349.12,Commercial Card,Open
A001633,C000790,2024-12-06,7084.41,980.58,Commercial Card,Open
A001634,C000792,2024-07-10,30222.53,3947.28,Commercial Card,Open
A001635,C000792,2023-07-12,31256.95,14040.32,Fleet Card,Open
A001636,C000793,2024-11-27,27701.97,10423.2,Commercial Card,Open
A001637,C000794,2025-02-18,2882.25,1363.17,Revolving Credit,Open
A001638,C000794,2023-08-04,4898.57,2435.42,Revolving Credit,Open
A001639,C000796,2023-02-04,9935.66,2170.89,Revolving Credit,Open
A001640,C000797,2023-06-04,11612.38,4875.44,Revolving Credit,Open
A001641,C000797,2024-08-16,8995.76,4897.55,Fleet Card,Open
A001642,C000799,2024-08-06,14282.62,7302.44,Revolving Credit,Open
A001643,C000799,2023-05-09,16067.41,7330.79,Revolving Credit,Open
A001644,C000801,2024-10-31,16551.4,5984.29,Fleet Card,Open
A001645,C000802,2023-10-06,37504.56,19773.15,Commercial Card,Open
A001646,C000802,2023-04-26,44697.26,27306.06,Fleet Card,Open
A001647,C000802,2024-12-28,10238.77,1836.65,Fleet Card,Open
A001648,C000803,2024-07-31,16109.25,7442.36,Fleet Card,Open
A001649,C000804,2024-12-25,3796.31,1419.88,Fleet Card,Open
A001650,C000805,2023-11-13,3686.48,2013.51,Fleet Card,Open
A001651,C000804,2023-04-18,2500.0,440.84,Fleet Card,Open
A001652,C000806,2024-10-08,13995.96,7723.06,Commercial Card,Open
A001653,C000806,2023-09-27,31971.23,15880.44,Commercial Card,Open
A001654,C000806,2024-09-15,18883.68,9958.68,Commercial Card,Open
A001655,C000807,2024-12-22,2500.0,1550.58,Commercial Card,Open
A001656,C000807,2025-01-20,8380.99,2595.87,Fleet Card,Open
A001657,C000808,2024-09-10,10534.4,457.37,Commercial Card,Open
A001658,C000808,2023-10-15,6707.06,3437.29,Revolving Credit,Closed
A001659,C000808,2023-11-16,9326.28,3482.48,Revolving Credit,Open
A001660,C000808,2025-02-22,3758.13,1619.57,Revolving Credit,Open
A001661,C000809,2024-07-06,39859.72,6855.98,Fleet Card,Open
A001662,C000809,2023-11-17,29519.56,10995.98,Fleet Card,Open
A001663,C000809,2024-04-21,18092.28,5572.76,Fleet Card,Open
A001664,C000810,2023-07-05,18409.06,8842.39,Commercial Card,Open
A001665,C000810,2024-06-23,6028.88,1747.7,Revolving Credit,Open
A001666,C000810,2023-08-21,16874.57,3201.34,Revolving Credit,Closed
A001667,C000811,2023-10-22,3489.74,1955.57,Revolving Credit,Open
A001668,C000811,2024-12-17,16301.79,10411.23,Revolving Credit,Open
A001669,C000812,2023-02-11,29444.37,7111.05,Fleet Card,Open
A001670,C000812,2024-08-05,51321.6,13731.94,Revolving Credit,Open
A001671,C000812,2024-07-28,12008.5,5893.62,Commercial Card,Open
A001672,C000812,2024-11-02,17433.91,9060.58,Commercial Card,Open
A001673,C000813,2024-06-26,9630.14,5214.42,Revolving Credit,Open
A001674,C000813,2023-05-07,8127.3,1140.66,Revolving Credit,Open
A001675,C000814,2025-01-08,4864.61,2201.66,Revolving Credit,Open
A001676,C000814,2024-11-20,10567.1,6137.01,Commercial Card,Open
A001677,C000814,2023-09-30,4247.59,2539.71,Commercial Card,Open
A001678,C000816,2024-08-02,27971.99,19167.54,Fleet Card,Open
A001679,C000816,2024-12-26,7596.41,2311.35,Revolving Credit,Open
A001680,C000816,2024-10-04,5535.78,3380.11,Revolving Credit,Open
A001681,C000816,2023-01-18,13565.21,3500.88,Fleet Card,Open
A001682,C000816,2023-04-06,31234.0,9446.75,Revolving Credit,Open
A001683,C000817,2025-01-14,5809.63,1655.91,Fleet Card,Open
A001684,C000817,2025-02-19,10715.01,7498.71,Commercial Card,Open
A001685,C000817,2024-04-27,9534.44,3365.39,Fleet Card,Open
A001686,C000818,2023-06-17,4786.86,2415.84,Commercial Card,Open
A001687,C000818,2024-03-28,2503.55,1687.42,Commercial Card,Open
A001688,C000818,2023-06-05,2980.8,1858.85,Revolving Credit,Open
A001689,C000819,2024-07-19,4396.96,633.36,Commercial Card,Open
A001690,C000820,2024-08-10,3874.45,1587.58,Fleet Card,Closed
A001691,C000820,2024-02-12,4103.05,1859.21,Commercial Card,Open
A001692,C000822,2024-08-21,4142.62,1878.64,Revolving Credit,Open
A001693,C000823,2024-06-16,3551.18,1242.74,Commercial Card,Open
