transaction_id,account_id,transaction_timestamp,amount,merchant_id,merchant_category,country
T000067338,A002500,2025-12-04 03:30:00,137.44,M00521,Office,US
T000067339,A002500,2025-12-10 21:43:00,59.7,M00671,Maintenance,US
T000067340,A002500,2025-12-22 10:51:00,364.6,M00933,Restaurant,US
T000067341,A002500,2025-08-09 09:36:00,75.25,M00971,Retail,MX
T000067342,A002500,2025-05-24 09:02:00,114.56,M01026,Tolls,US
T000067343,A002500,2025-07-21 13:21:00,70.02,M00519,Office,CA
T000067344,A002500,2025-10-03 09:19:00,75.2,M00530,Other,US
T000067345,A002501,2025-06-07 12:47:00,48.13,M01038,Parts,US
T000067346,A002501,2025-07-03 10:02:00,329.23,M00470,Fuel,US
T000067347,A002501,2025-09-05 01:48:00,231.73,M00030,Restaurant,US
T000067348,A002501,2025-08-28 16:22:00,21.25,M00180,Fuel,US
T000067349,A002501,2025-01-26 06:36:00,400.27,M01190,Maintenance,US
T000067350,A002501,2025-01-31 07:30:00,137.9,M00976,Restaurant,US
T000067351,A002501,2025-01-27 10:21:00,45.9,M00268,Fuel,US
T000067352,A002501,2025-07-15 13:49:00,68.19,M00970,Office,US
T000067353,A002501,2025-08-01 21:49:00,74.88,M01029,Fuel,CA
T000067354,A002501,2025-03-07 16:34:00,176.44,M00266,Fuel,US
T000067355,A002501,2025-03-15 22:27:00,41.26,M00713,Fuel,US
T000067356,A002501,2025-03-14 23:43:00,169.44,M00956,Parts,US
T000067357,A002501,2025-10-13 13:39:00,258.73,M01044,Office,US
T000067358,A002501,2025-01-22 15:06:00,110.77,M00878,Lodging,US
T000067359,A002501,2025-10-02 13:08:00,139.58,M00763,Fuel,US
T000067360,A002501,2025-03-21 20:42:00,68.19,M00536,Restaurant,MX
T000067361,A002501,2025-10-12 19:40:00,48.69,M00039,Parts,US
T000067362,A002501,2025-08-25 17:50:00,29.21,M00696,Office,US
T000067363,A002501,2025-02-25 04:01:00,119.53,M00723,Tolls,US
T000067364,A002501,2025-08-26 07:26:00,150.3,M00605,Restaurant,US
T000067365,A002501,2025-07-04 18:19:00,203.61,M01000,Maintenance,US
T000067366,A002501,2025-11-22 20:48:00,136.03,M00376,Retail,MX
T000067367,A002501,2025-08-30 07:31:00,154.48,M00551,Retail,US
T000067368,A002501,2025-09-01 15:57:00,224.37,M00385,Retail,US
T000067369,A002501,2025-04-09 10:32:00,32.68,M01198,Tolls,US
T000067370,A002501,2025-10-19 17:36:00,241.59,M00800,Fuel,US
T000067371,A002503,2025-07-19 14:34:00,446.83,M00834,Restaurant,CA
T000067372,A002503,2025-05-03 16:41:00,153.9,M00465,Parts,US
T000067373,A002503,2025-03-15 07:03:00,15.79,M01174,Parts,US
T000067374,A002503,2025-02-09 21:12:00,32.98,M01128,Restaurant,US
T000067375,A002503,2025-06-19 15:49:00,41.15,M00130,Restaurant,MX
T000067376,A002503,2025-01-19 11:50:00,80.82,M01160,Restaurant,US
T000067377,A002503,2025-12-08 05:11:00,85.68,M01134,Maintenance,US
T000067378,A002503,2025-01-14 18:58:00,131.59,M00381,Fuel,US
T000067379,A002503,2025-03-20 22:32:00,185.93,M00595,Retail,US
T000067380,A002503,2025-05-23 00:26:00,124.53,M00866,Office,US
T000067381,A002503,2025-05-08 14:37:00,610.01,M01012,Maintenance,US
T000067382,A002503,2025-06-05 12:54:00,224.86,M01017,Parts,US
T000067383,A002503,2025-09-22 14:12:00,660.03,M00041,Parts,US
T000067384,A002503,2025-04-13 06:31:00,128.36,M00467,Lodging,US
T000067385,A002503,2025-02-03 10:25:00,158.11,M00842,Office,US
T000067386,A002503,2025-06-17 17:02:00,150.97,M00297,Retail,MX
T000067387,A002503,2025-01-25 20:39:00,182.18,M00155,Maintenance,US
T000067388,A002503,2025-07-26 18:00:00,91.82,M00929,Fuel,US
T000067389,A002503,2025-06-09 04:49:00,205.35,M00678,Maintenance,US
T000067390,A002503,2025-07-01 00:28:00,48.47,M01096,Other,US
T000067391,A002503,2025-06-10 21:20:00,191.57,M00238,Lodging,US
T000067392,A002503,2025-08-30 15:56:00,173.74,M00008,Lodging,US
T000067393,A002504,2025-05-31 15:52:00,57.48,M00605,Retail,US
T000067394,A002504,2025-04-22 22:06:00,187.43,M00269,Fuel,CA
T000067395,A002504,2025-09-28 02:10:00,37.59,M00163,Office,MX
T000067396,A002504,2025-12-17 23:35:00,17.31,M00688,Retail,US
T000067397,A002504,2025-03-09 10:53:00,74.96,M00516,Tolls,US
T000067398,A002504,2025-03-04 14:23:00,449.69,M00366,Other,US
T000067399,A002504,2025-09-10 04:09:00,256.69,M00793,Restaurant,CA
T000067400,A002504,2025-08-05 17:36:00,744.31,M00998,Restaurant,CA
T000067401,A002504,2025-06-01 03:42:00,168.65,M00798,Retail,CA
T000067402,A002504,2025-01-01 02:16:00,62.19,M00561,Parts,US
T000067403,A002504,2025-12-23 19:02:00,594.56,M00379,Restaurant,US
T000067404,A002504,2025-10-27 05:10:00,483.06,M00191,Fuel,US
T000067405,A002504,2025-03-12 16:45:00,37.05,M00743,Tolls,MX
T000067406,A002504,2025-03-02 09:33:00,47.21,M00706,Other,US
T000067407,A002504,2025-05-17 13:10:00,82.73,M00467,Retail,US
T000067408,A002504,2025-06-10 23:38:00,119.92,M00519,Other,US
T000067409,A002504,2025-06-26 09:11:00,90.17,M00524,Restaurant,US
T000067410,A002504,2025-02-14 13:16:00,67.61,M01096,Retail,US
T000067411,A002504,2025-06-14 02:52:00,555.77,M00975,Office,US
T000067412,A002504,2025-06-13 21:51:00,390.83,M01111,Fuel,CA
T000067413,A002504,2025-12-13 14:54:00,379.49,M00504,Office,US
T000067414,A002505,2025-10-25 07:07:00,121.07,M00193,Retail,US
T000067415,A002505,2025-02-15 02:00:00,88.16,M00268,Tolls,CA
T000067416,A002505,2025-01-12 15:07:00,52.07,M01086,Parts,MX
T000067417,A002505,2025-02-26 04:06:00,123.51,M01106,Maintenance,US
T000067418,A002505,2025-11-06 08:36:00,337.82,M01091,Other,US
T000067419,A002505,2025-06-27 17:28:00,236.28,M00005,Office,US
T000067420,A002505,2025-02-02 06:41:00,117.88,M00005,Lodging,CA
T000067421,A002505,2025-01-24 16:14:00,135.02,M00397,Retail,US
T000067422,A002505,2025-03-14 00:41:00,85.28,M00140,Office,US
T000067423,A002505,2025-05-21 04:34:00,106.38,M01159,,US
T000067424,A002505,2025-11-06 12:36:00,98.33,M00981,Lodging,US
T000067425,A002505,2025-04-22 00:58:00,273.12,M01031,Parts,US
T000067426,A002505,2025-01-12 00:05:00,167.4,M00838,Lodging,US
T000067427,A002505,2025-03-31 12:10:00,85.99,M00724,Maintenance,US
T000067428,A002505,2025-01-19 09:19:00,316.98,M00478,Retail,US
T000067429,A002505,2025-07-30 15:28:00,65.52,M00370,Maintenance,US
T000067430,A002505,2025-11-01 12:07:00,85.88,M00850,Restaurant,US
T000067431,A002505,2025-02-20 11:11:00,12.21,M00742,Lodging,US
T000067432,A002505,2025-04-07 11:10:00,75.93,M00583,Retail,MX
T000067433,A002505,2025-02-24 16:54:00,270.74,M00754,Restaurant,US
T000067434,A002505,2025-05-05 05:13:00,6.88,M00267,Office,US
T000067435,A002505,2025-10-01 23:58:00,11.12,M00626,Tolls,US
T000067436,A002505,2025-11-26 04:02:00,144.97,M01196,Maintenance,US
T000067437,A002505,2025-01-21 02:55:00,27.47,M00154,Tolls,US
T000067438,A002505,2025-02-07 10:25:00,133.11,M00687,Parts,CA
T000067439,A002505,2025-03-19 17:18:00,56.77,M00888,Maintenance,MX
T000067440,A002505,2025-05-27 22:26:00,134.84,M00518,Restaurant,US
T000067441,A002505,2025-01-17 07:31:00,73.83,M00411,Other,US
T000067442,A002505,2025-07-01 11:36:00,143.43,M00762,Maintenance,US
T000067443,A002505,2025-09-07 21:50:00,50.76,M00363,Fuel,US
T000067444,A002505,2025-12-03 16:57:00,105.27,M00611,Office,US
T000067445,A002505,2025-07-14 16:27:00,87.85,M00725,Other,US
T000067446,A002505,2025-08-24 22:03:00,168.24,M00622,Fuel,MX
T000067447,A002505,2025-06-30 01:04:00,195.85,M01109,Tolls,US
T000067448,A002505,2025-04-25 14:59:00,114.36,M00967,Maintenance,MX
T000067449,A002505,2025-03-07 18:28:00,47.58,M00834,Office,US
T000067450,A002505,2025-08-12 17:34:00,33.3,M00811,Fuel,US
T000067451,A002506,2025-03-17 09:48:00,50.6,M00221,Maintenance,US
T000067452,A002506,2025-06-15 23:14:00,58.38,M00256,Restaurant,CA
T000067453,A002506,2025-07-17 21:53:00,107.9,M01196,Parts,CA
T000067454,A002506,2025-01-24 03:33:00,45.2,M00175,Retail,CA
T000067455,A002506,2025-06-15 18:36:00,64.93,M01025,Office,US
T000067456,A002506,2025-06-09 03:02:00,25.14,M00572,Tolls,US
T000067457,A002506,2025-03-23 21:57:00,19.77,M01099,Maintenance,US
T000067458,A002506,2025-10-24 05:11:00,68.13,M01041,Restaurant,CA
T000067459,A002506,2025-05-23 08:34:00,190.43,M00948,Maintenance,US
T000067460,A002506,2025-06-11 21:11:00,55.91,M00636,Office,US
T000067461,A002506,2025-12-14 14:28:00,13.76,M00721,Tolls,US
T000067462,A002506,2025-03-06 14:01:00,272.67,M00757,Other,US
T000067463,A002506,2025-08-18 04:23:00,159.58,M00725,Fuel,US
T000067464,A002506,2025-06-14 00:21:00,44.43,M00623,Fuel,CA
T000067465,A002506,2025-10-04 06:11:00,245.11,M01009,Lodging,US
T000067466,A002506,2025-08-31 08:43:00,23.76,M00051,Other,CA
T000067467,A002506,2025-06-07 05:56:00,55.63,M00043,Parts,US
T000067468,A002506,2025-08-17 02:57:00,76.48,M00317,Parts,US
T000067469,A002506,2025-06-20 14:45:00,250.24,M00082,Other,CA
T000067470,A002506,2025-11-06 09:04:00,49.1,M00611,Other,MX
T000067471,A002506,2025-12-26 16:17:00,-365.87,M00461,Maintenance,US
T000067472,A002506,2025-10-27 06:24:00,126.35,M01191,Tolls,US
T000067473,A002506,2025-06-26 05:25:00,87.62,M00924,Lodging,MX
T000067474,A002506,2025-10-17 16:01:00,77.5,M00567,Tolls,US
T000067475,A002506,2025-10-15 17:55:00,212.68,M00423,Restaurant,US
T000067476,A002506,2025-04-30 15:48:00,100.33,M00222,Parts,US
T000067477,A002506,2025-09-16 07:45:00,331.34,M00558,Restaurant,US
T000067478,A002506,2025-10-19 09:45:00,50.46,M01077,Lodging,MX
T000067479,A002506,2025-05-14 15:29:00,209.63,M00383,Maintenance,CA
T000067480,A002507,2025-08-07 22:46:00,70.41,M00273,Restaurant,US
T000067481,A002507,2025-07-22 07:31:00,88.1,M01167,Maintenance,US
T000067482,A002507,2025-03-08 19:02:00,57.94,M00560,Office,US
T000067483,A002507,2025-01-27 23:58:00,76.99,M00597,Office,US
T000067484,A002507,2025-08-30 05:05:00,92.08,M00989,Restaurant,MX
T000067485,A002507,2025-07-09 04:40:00,269.98,M00208,Office,MX
T000067486,A002507,2025-10-03 07:47:00,144.9,M00765,Other,US
T000067487,A002507,2025-03-23 01:28:00,64.31,M00587,Restaurant,US
T000067488,A002507,2025-02-28 02:43:00,163.96,M00465,Maintenance,US
T000067489,A002507,2025-11-06 18:03:00,66.81,M00622,Lodging,CA
T000067490,A002507,2025-08-09 10:20:00,114.94,M00374,Lodging,US
T000067491,A002507,2025-09-29 07:45:00,168.3,M00719,Retail,US
T000067492,A002507,2025-09-13 05:42:00,143.71,M00595,Tolls,US
T000067493,A002507,2025-11-14 02:50:00,235.26,M00659,Maintenance,CA
T000067494,A002507,2025-02-28 07:03:00,132.19,M00245,Lodging,US
T000067495,A002507,2025-11-11 05:10:00,152.22,M00546,Lodging,US
T000067496,A002507,2025-08-15 18:42:00,68.29,M00310,Lodging,US
T000067497,A002507,2025-03-18 17:20:00,707.38,M00138,Lodging,CA
T000067498,A002507,2025-09-02 13:32:00,104.47,M00597,Restaurant,US
T000067499,A002507,2025-03-09 16:58:00,1631.95,M00179,Restaurant,US
T000067500,A002507,2025-05-21 13:18:00,135.98,M00523,Tolls,US
T000067501,A002507,2025-05-14 04:31:00,165.33,M00551,Lodging,US
T000067502,A002507,2025-03-18 09:59:00,47.8,M00216,Restaurant,US
T000067503,A002507,2025-08-19 06:12:00,81.17,M00028,Retail,US
T000067504,A002507,2025-03-24 05:58:00,117.4,M01051,Office,CA
T000067505,A002507,2025-10-15 10:35:00,61.19,M01072,Other,MX
T000067506,A002507,2025-08-17 04:36:00,205.36,M00827,Tolls,US
T000067507,A002507,2025-03-06 07:26:00,154.52,M01080,Other,MX
T000067508,A002507,2025-03-31 04:15:00,177.01,M00642,Lodging,US
T000067509,A002507,2025-04-26 02:41:00,49.36,M00684,Other,US
T000067510,A002507,2025-11-25 00:44:00,23.39,M00816,Other,US
T000067511,A002508,2025-09-28 09:58:00,46.23,M00817,Retail,CA
T000067512,A002508,2025-02-23 15:35:00,147.78,M01033,Tolls,CA
T000067513,A002508,2025-05-29 22:28:00,16.58,M00930,Parts,US
T000067514,A002508,2025-04-26 18:14:00,397.55,M01051,Maintenance,US
T000067515,A002508,2025-10-23 08:24:00,85.71,M00525,Parts,US
T000067516,A002508,2025-09-06 13:15:00,79.85,M00361,Office,US
T000067517,A002508,2025-04-03 05:15:00,63.81,M00227,Other,CA
T000067518,A002508,2025-10-15 02:18:00,16.02,M00896,Retail,US
T000067519,A002508,2025-05-05 06:56:00,131.16,M00144,Parts,US
T000067520,A002508,2025-08-25 18:58:00,49.05,M00626,Other,US
T000067521,A002508,2025-03-07 09:38:00,493.5,M00490,Tolls,MX
T000067522,A002508,2025-02-05 03:53:00,135.23,M00836,Tolls,US
T000067523,A002508,2025-03-24 16:00:00,148.49,M00834,Parts,CA
T000067524,A002508,2025-08-15 06:45:00,35.32,M00167,Tolls,US
T000067525,A002508,2025-09-26 16:58:00,132.11,M00181,Restaurant,US
T000067526,A002508,2025-02-02 03:56:00,756.57,M00037,Office,US
T000067527,A002508,2025-01-20 02:52:00,130.12,M00942,Office,CA
T000067528,A002508,2025-12-22 09:29:00,86.35,M00042,Tolls,US
T000067529,A002508,2025-10-01 07:29:00,170.9,M00875,Office,US
T000067530,A002508,2025-11-27 17:09:00,126.07,M01086,Maintenance,US
T000067531,A002508,2025-10-14 15:49:00,160.47,M00501,Restaurant,CA
T000067532,A002508,2025-02-26 21:42:00,108.65,M00412,Office,CA
T000067533,A002508,2025-01-22 13:19:00,215.66,M00391,Other,US
T000067534,A002508,2025-07-11 21:36:00,145.0,M00320,Fuel,US
T000067535,A002508,2025-10-04 19:07:00,530.91,M00232,Retail,MX
T000067536,A002508,2025-10-06 18:53:00,739.65,M00623,Restaurant,US
T000067537,A002508,2025-02-03 20:09:00,98.56,M00456,Lodging,MX
T000067538,A002508,2025-05-19 05:28:00,204.99,M00131,Maintenance,US
T000067539,A002508,2025-03-29 07:26:00,72.37,M00500,Lodging,MX
T000067540,A002508,2025-10-24 16:54:00,867.99,M00962,Maintenance,US
T000067541,A002508,2025-03-16 23:46:00,148.56,M00037,Parts,CA
T000067542,A002509,2025-11-30 20:33:00,47.73,M00065,Maintenance,CA
T000067543,A002509,2025-08-23 12:08:00,132.85,M00756,Restaurant,US
T000067544,A002509,2025-07-31 21:26:00,52.2,M00266,Fuel,CA
T000067545,A002509,2025-11-10 21:25:00,58.26,M00945,Fuel,US
T000067546,A002509,2025-11-12 08:48:00,413.7,M01004,Maintenance,US
T000067547,A002509,2025-10-23 00:01:00,196.84,M00464,Restaurant,CA
T000067548,A002509,2025-06-01 12:11:00,231.61,M00742,Parts,US
T000067549,A002509,2025-04-17 00:52:00,114.51,M01106,Tolls,US
T000067550,A002509,2025-02-26 14:48:00,200.27,M00637,Lodging,US
T000067551,A002509,2025-12-05 14:43:00,344.59,M00491,Fuel,US
T000067552,A002509,2025-11-19 09:18:00,122.53,M00333,Parts,US
T000067553,A002509,2025-08-17 02:59:00,330.17,M00261,Parts,US
T000067554,A002509,2025-09-30 23:02:00,81.46,M00496,Restaurant,US
T000067555,A002509,2025-06-04 08:03:00,381.75,M00332,Lodging,MX
T000067556,A002509,2025-08-23 03:48:00,178.66,M00780,Fuel,US
T000067557,A002509,2025-10-14 20:30:00,260.94,M00420,Restaurant,US
T000067558,A002509,2025-03-27 09:31:00,619.43,M00212,Office,US
T000067559,A002509,2025-08-09 23:45:00,210.73,M00603,Restaurant,US
T000067560,A002509,2025-02-07 02:53:00,109.48,M00060,Parts,US
T000067561,A002509,2025-05-04 17:51:00,161.87,M00100,Retail,US
T000067562,A002509,2025-07-25 22:14:00,246.46,M00514,Fuel,US
T000067563,A002510,2025-09-29 16:02:00,17.8,M00372,Parts,US
T000067564,A002510,2025-04-25 19:31:00,117.05,M00916,Parts,US
T000067565,A002510,2025-10-25 21:52:00,98.27,M00442,Restaurant,US
T000067566,A002510,2025-03-12 09:42:00,54.37,M01188,Restaurant,US
T000067567,A002510,2025-07-08 14:55:00,284.42,M00397,Tolls,US
T000067568,A002510,2025-09-18 16:10:00,139.78,M00386,Fuel,US
T000067569,A002510,2025-01-27 16:00:00,85.13,M00248,Parts,CA
T000067570,A002510,2025-01-24 15:30:00,257.29,M00443,Restaurant,US
T000067571,A002510,2025-09-24 18:41:00,141.33,M00944,Restaurant,US
T000067572,A002510,2025-01-28 15:12:00,122.55,M00112,Retail,US
T000067573,A002510,2025-05-14 17:40:00,42.73,M01046,Other,US
T000067574,A002510,2025-05-02 19:39:00,17.45,M01191,Restaurant,US
T000067575,A002510,2025-09-17 02:02:00,119.75,M00604,Lodging,CA
T000067576,A002510,2025-09-14 23:43:00,109.38,M00748,Fuel,CA
T000067577,A002510,2025-05-01 19:31:00,189.42,M00874,Other,US
T000067578,A002510,2025-08-27 09:45:00,1132.63,M01070,Fuel,US
T000067579,A002510,2025-07-12 13:41:00,178.38,M00460,Maintenance,CA
T000067580,A002510,2025-04-05 12:19:00,68.45,M01134,Restaurant,MX
T000067581,A002510,2025-04-30 18:59:00,24.18,M00027,Fuel,US
T000067582,A002510,2025-03-17 20:43:00,297.36,M01082,Parts,US
T000067583,A002510,2025-09-08 23:14:00,88.77,M00516,Other,US
T000067584,A002510,2025-05-04 17:00:00,48.47,M00090,Maintenance,US
T000067585,A002510,2025-01-04 08:28:00,174.9,M00558,Tolls,MX
T000067586,A002510,2025-11-23 14:55:00,29.3,M00320,Maintenance,MX
T000067587,A002510,2025-12-08 23:47:00,76.52,M01189,Other,US
T000067588,A002510,2025-04-25 14:53:00,109.91,M00591,Fuel,US
T000067589,A002510,2025-07-14 08:35:00,123.0,M00312,Office,CA
T000067590,A002510,2025-07-12 14:52:00,90.12,M00768,Maintenance,US
T000067591,A002510,2025-12-25 15:43:00,141.65,M00831,Retail,US
T000067592,A002510,2025-12-09 14:26:00,700.29,M00644,Restaurant,US
T000067593,A002511,2025-04-09 10:18:00,103.19,M00613,Restaurant,US
T000067594,A002511,2025-12-09 04:59:00,119.99,M01071,,US
T000067595,A002511,2025-12-29 21:37:00,223.68,M01171,Maintenance,US
T000067596,A002511,2025-02-21 14:38:00,110.27,M00106,Maintenance,CA
T000067597,A002511,2025-09-19 07:02:00,20.64,M00186,Parts,CA
T000067598,A002511,2025-01-12 18:24:00,86.97,M00360,Maintenance,US
T000067599,A002511,2025-02-28 08:43:00,70.74,M01114,Restaurant,US
T000067600,A002511,2025-08-10 18:46:00,76.1,M00622,Tolls,US
T000067601,A002511,2025-03-03 16:13:00,145.26,M00099,Lodging,US
T000067602,A002511,2025-07-01 12:03:00,303.55,M00692,Fuel,MX
T000067603,A002511,2025-10-21 09:56:00,187.62,M00590,Parts,US
T000067604,A002511,2025-02-12 10:01:00,128.49,M01187,Fuel,US
T000067605,A002511,2025-04-06 14:10:00,41.23,M00661,Retail,US
T000067606,A002511,2025-04-21 08:19:00,278.19,M00407,Maintenance,US
T000067607,A002511,2025-02-05 14:28:00,185.24,M00438,Office,US
T000067608,A002511,2025-06-24 09:02:00,88.48,M00066,Maintenance,US
T000067609,A002511,2025-04-15 17:23:00,157.05,M00504,Other,MX
T000067610,A002511,2025-03-12 08:18:00,27.6,M00748,Office,US
T000067611,A002511,2025-01-14 21:48:00,84.25,M00097,Tolls,US
T000067612,A002512,2025-01-01 23:08:00,109.82,M00406,Office,US
T000067613,A002512,2025-12-21 20:31:00,36.37,M00191,Office,US
T000067614,A002512,2025-09-07 06:58:00,349.22,M00617,Office,US
T000067615,A002512,2025-02-22 15:53:00,189.06,M00559,Retail,CA
T000067616,A002512,2025-10-07 19:01:00,45.85,M00870,Fuel,US
T000067617,A002512,2025-12-24 13:24:00,155.12,M00413,Other,US
T000067618,A002512,2025-11-07 04:54:00,228.91,M01030,Tolls,US
T000067619,A002512,2025-06-10 13:42:00,104.35,M00138,Lodging,US
T000067620,A002512,2025-03-19 20:16:00,222.32,M00442,Other,US
T000067621,A002512,2025-06-12 10:06:00,98.59,M01103,Restaurant,US
T000067622,A002512,2025-12-23 15:01:00,213.61,M00354,Parts,US
T000067623,A002512,2025-10-22 01:42:00,122.52,M00359,Other,US
T000067624,A002512,2025-12-09 22:24:00,226.36,M00369,Parts,US
T000067625,A002512,2025-09-17 18:35:00,103.29,M00176,Restaurant,US
T000067626,A002512,2025-01-08 10:59:00,144.62,M00093,Lodging,US
T000067627,A002512,2025-10-27 17:47:00,575.13,M00741,Fuel,US
T000067628,A002512,2025-02-05 06:13:00,322.26,M00340,Fuel,US
T000067629,A002512,2025-05-16 08:53:00,205.33,M00599,Fuel,US
T000067630,A002512,2025-02-04 01:20:00,274.93,M00254,Lodging,MX
T000067631,A002512,2025-08-11 03:36:00,278.44,M00794,Lodging,US
T000067632,A002512,2025-07-04 11:37:00,126.8,M00720,Office,MX
T000067633,A002512,2025-06-11 03:01:00,12.66,M01071,Maintenance,US
T000067634,A002513,2025-03-07 22:25:00,271.43,M00701,Tolls,US
T000067635,A002513,2025-12-27 08:19:00,37.16,M00363,Other,US
T000067636,A002513,2025-12-14 16:16:00,131.74,M00194,Fuel,US
T000067637,A002513,2025-05-19 18:09:00,54.36,M00937,Lodging,MX
T000067638,A002513,2025-07-26 16:38:00,91.75,M00052,Other,CA
T000067639,A002513,2025-09-12 09:07:00,42.07,M00822,Fuel,US
T000067640,A002513,2025-04-08 23:01:00,57.29,M00328,Office,US
T000067641,A002513,2025-10-20 16:07:00,131.74,M00493,Lodging,MX
T000067642,A002513,2025-04-08 07:20:00,257.17,M00253,Other,MX
T000067643,A002513,2025-11-01 12:28:00,165.01,M00279,Fuel,US
T000067644,A002513,2025-05-06 04:07:00,39.06,M01107,Maintenance,US
T000067645,A002513,2025-08-06 16:29:00,58.79,M00651,Lodging,US
T000067646,A002513,2025-11-23 09:21:00,84.13,M00084,Tolls,US
T000067647,A002513,2025-04-07 11:11:00,66.09,M00561,Fuel,CA
T000067648,A002513,2025-12-02 14:57:00,155.58,M00040,Lodging,US
T000067649,A002513,2025-01-25 15:18:00,813.99,M00195,Lodging,US
T000067650,A002513,2025-03-09 02:05:00,63.9,M00345,Parts,MX
T000067651,A002513,2025-07-26 09:47:00,91.09,M00334,Fuel,US
T000067652,A002513,2025-08-16 04:23:00,43.4,M00602,Office,MX
T000067653,A002513,2025-06-20 22:24:00,805.26,M01121,Lodging,US
T000067654,A002513,2025-09-30 11:56:00,181.76,M01161,Lodging,US
T000067655,A002513,2025-06-01 09:11:00,190.18,M00893,Lodging,MX
T000067656,A002513,2025-03-07 10:14:00,333.88,M00537,Parts,US
T000067657,A002513,2025-10-02 17:09:00,204.94,M00023,Other,US
T000067658,A002513,2025-05-03 10:30:00,158.01,M00112,Lodging,CA
T000067659,A002514,2025-04-19 21:19:00,151.81,M00409,Office,CA
T000067660,A002514,2025-06-15 21:43:00,39.11,M00951,Tolls,MX
T000067661,A002514,2025-04-14 10:52:00,96.46,M00686,Fuel,US
T000067662,A002514,2025-06-15 00:45:00,20.98,M00380,Tolls,US
T000067663,A002514,2025-04-30 12:42:00,101.04,M00423,Tolls,US
T000067664,A002514,2025-10-11 05:59:00,30.37,M00439,,US
T000067665,A002514,2025-08-11 13:27:00,28.64,M00224,Tolls,US
T000067666,A002514,2025-06-16 02:20:00,884.46,M00395,Lodging,US
T000067667,A002514,2025-12-01 04:46:00,429.19,M00905,Retail,CA
T000067668,A002514,2025-02-04 20:41:00,21.14,M00316,Parts,US
T000067669,A002514,2025-04-13 13:52:00,104.99,M00639,Tolls,MX
T000067670,A002514,2025-10-16 17:25:00,114.7,M00078,Tolls,US
T000067671,A002514,2025-11-03 02:05:00,286.62,M00565,Lodging,CA
T000067672,A002514,2025-02-20 22:24:00,109.66,M00134,Maintenance,US
T000067673,A002514,2025-08-22 07:22:00,74.3,M01148,Office,US
